mr,mr_new,pseudo_mr,text,da,entity,num_hops,num_triples
"inform(name[Apple Shampoo], genre[pop punk], producer[Mark Trombino], performer[Blink-182], name[Why Don't You Get a Job?], genre[pop punk], name[All the Small Things], performer[Blink-182], name[Borders & Boundaries], genre[pop punk])",Apple Shampoo genre pop punk. Why Don't You Get a Job? genre pop punk. Apple Shampoo producer Mark Trombino. Apple Shampoo publication date 1997. Apple Shampoo performer Blink-182. All the Small Things performer Blink-182. Borders & Boundaries genre pop punk.,Apple Shampoo Why Don't You Get a Job? pop punk Mark Trombino 1997 All the Small Things Blink-182 Borders & Boundaries," In 1997, Blink-182 released the pop punk songs ""Apple Shampoo,"" ""Why Don't You Get a Job?,"" and ""All the Small Things"" as well as the album Borders & Boundaries, produced by Mark Trombino.",inform,songs,2,7
"inform(name[I Was Gonna Cancel], performer[Kylie Minogue], record label[Parlophone], name[Kylie Minogue], genre[pop music])",I Was Gonna Cancel performer Kylie Minogue. Kylie Minogue genre pop music. I Was Gonna Cancel record label Parlophone.,I Was Gonna Cancel Kylie Minogue pop music Parlophone,Kylie Minogue's pop song I Was Gonna Cancel was released by Parlophone.,inform,songs,2,3
"inform(name[I Was Gonna Cancel], performer[Kylie Minogue], producer[Pharrell Williams], genre[synth-pop], name[Kylie Minogue], genre[electropop], genre[dance-pop], genre[art pop])",I Was Gonna Cancel performer Kylie Minogue. Kylie Minogue genre electropop. I Was Gonna Cancel producer Pharrell Williams. I Was Gonna Cancel genre synth-pop. Kylie Minogue genre dance-pop. Kylie Minogue genre art pop.,I Was Gonna Cancel Kylie Minogue electropop Pharrell Williams synth-pop dance-pop art pop," Kylie Minogue's I Was Gonna Cancel is an electropop, synth-pop, dance-pop, and art pop song produced by Pharrell Williams.",inform,songs,2,6
"give_opinion(name[Right Here, Right Now], rating[excellent], genre[disco])","Right Here, Right Now rating excellent. Right Here, Right Now genre disco. ","Right Here, Right Now excellent disco"," Right Here, Right Now is an excellent disco track that I highly recommend.",give_opinion,songs,2,2
"inform(name[Blurred Lines], performer[T.I.], producer[Pharrell Williams], name[T.I.], genre[gangsta rap], record label[Grand Hustle Records])",Blurred Lines performer T.I.. T.I. genre gangsta rap. Blurred Lines producer Pharrell Williams. Blurred Lines tracklist Blurred Lines. T.I. record label Grand Hustle Records.,Blurred Lines T.I. gangsta rap Pharrell Williams Grand Hustle Records,T.I. is a gangsta rap artist and his song Blurred Lines was produced by Pharrell Williams and released on Grand Hustle Records.,inform,songs,2,5
"inform(name[Somebody That I Used to Know], performer[Gotye], record label[Island Records], record label[Universal Music Group], name[Gotye], genre[rock music], name[The Mars Volta], record label[Universal Music Group])",Somebody That I Used to Know performer Gotye. Gotye genre rock music. Somebody That I Used to Know publication date 2011. Somebody That I Used to Know record label Island Records. Somebody That I Used to Know record label Universal Music Group. The Mars Volta record label Universal Music Group.,Somebody That I Used to Know Gotye rock music 2011 Island Records The Mars Volta Universal Music Group,Somebody That I Used to Know by Gotye is a rock song released in 2011 by Island Records and Universal Music Group. The Mars Volta is another artist signed to Universal Music Group.,inform,songs,2,6
"inform(name[All or Nothing], genre[pop music], record label[Arista Records], part of[Girl You Know It's True], name[If I Were a Boy], genre[pop music], name[Crazy in Love], genre[pop music], name[Jasmin Tabatabai], genre[pop music])",All or Nothing genre pop music. If I Were a Boy genre pop music. All or Nothing publication date 1990. All or Nothing record label Arista Records. All or Nothing part of Girl You Know It's True. Crazy in Love genre pop music. Jasmin Tabatabai genre pop music.,All or Nothing If I Were a Boy pop music 1990 Arista Records Girl You Know It's True Crazy in Love Jasmin Tabatabai," All or Nothing by Arista Records is a 1990 pop song, released as part of the album Girl You Know It's True. Other examples of pop music are If I Were a Boy by Crazy in Love and Jasmin Tabatabai.",inform,songs,2,7
"inform(name[Wild], genre[synth-pop], part of[Blue Neighbourhood], record label[Universal Music Australia], performer[Troye Sivan], name[Depeche Mode], genre[synth-pop], name[Billy Corgan], genre[synth-pop])",Wild genre synth-pop. Depeche Mode genre synth-pop. Wild part of Blue Neighbourhood. Wild record label Universal Music Australia. Wild publication date 2015. Wild performer Troye Sivan. Billy Corgan genre synth-pop.,Wild Depeche Mode synth-pop Blue Neighbourhood Universal Music Australia 2015 Troye Sivan Billy Corgan," Wild is a synth-pop song by Troye Sivan, released in 2015 as part of the Universal Music Australia album Blue Neighbourhood. Depeche Mode and Billy Corgan are other notable synth-pop artists.",inform,songs,2,7
"give_opinion(name[About Damn Time], rating[good], genre[funk], name[Andre 3000], genre[funk])",About Damn Time rating good. About Damn Time genre funk. Andre 3000 genre funk.,About Damn Time good funk Andre 3000,About Damn Time by Andre 3000 is a good funk song and I really enjoy it.,give_opinion,songs,2,3
"inform(name[Somebody That I Used to Know], performer[Kimbra], producer[Gotye], genre[art pop], genre[indie pop], name[Kimbra], genre[rhythm and blues], record label[Warner Bros])",Somebody That I Used to Know performer Kimbra. Kimbra genre rhythm and blues. Somebody That I Used to Know producer Gotye. Somebody That I Used to Know genre art pop. Somebody That I Used to Know genre indie pop. Kimbra record label Warner Bros. Records.,Somebody That I Used to Know Kimbra rhythm and blues Gotye art pop indie pop Warner Bros. Records," Somebody That I Used to Know by Kimbra is an art pop, indie pop and rhythm and blues song produced by Gotye, released by Warner Bros. Records.",inform,songs,2,6
"inform(name[Dragostea din tei], genre[Eurodance], part of[DiscO-Zone], performer[O-Zone], name[How Much Is the Fish?], genre[Eurodance], name[O-Zone], record label[Mushroom Records], name[Dieter Bohlen], genre[Eurodance])",Dragostea din tei genre Eurodance. How Much Is the Fish? genre Eurodance. Dragostea din tei part of DiscO-Zone. Dragostea din tei performer O-Zone. O-Zone record label Mushroom Records. Dieter Bohlen genre Eurodance.,Dragostea din tei How Much Is the Fish? Eurodance DiscO-Zone O-Zone Mushroom Records Dieter Bohlen," Dragostea din tei by O-Zone is a Eurodance song, part of the DiscO-Zone album published by Mushroom Records. Dieter Bohlen is another Eurodance artist.",inform,songs,2,6
"inform(name[Pumped Up Kicks], genre[pop rock], part of[Torches], producer[Mark Foster], name[Kati Kovács], genre[pop rock], name[Adam Lambert], genre[pop rock], name[Stas Shurins], genre[pop rock])",Pumped Up Kicks genre pop rock. Kati Kovács genre pop rock. Pumped Up Kicks part of Torches. Pumped Up Kicks producer Mark Foster. Pumped Up Kicks publication date 2010. Adam Lambert genre pop rock. Stas Shurins genre pop rock.,Pumped Up Kicks Kati Kovács pop rock Torches Mark Foster 2010 Adam Lambert Stas Shurins," Pumped Up Kicks is a pop rock single from 2010 off of Torches, produced by Mark Foster. Kati Kovács and Adam Lambert are other notable pop rock artists, as well as Stas Shurins.",inform,songs,2,7
"inform(name[Marilyn Monroe], performer[Pharrell Williams], part of[Girl], name[Pharrell Williams], genre[pop music], genre[funk])",Marilyn Monroe performer Pharrell Williams. Pharrell Williams genre pop music. Marilyn Monroe part of Girl. Pharrell Williams genre funk.,Marilyn Monroe Pharrell Williams pop music Girl funk," Marilyn Monroe by Pharrell Williams is a pop and funk song, part of the album Girl.",inform,songs,2,4
"give_opinion(name[Bitter Sweet Symphony], rating[mediocre], part of[Urban Hymns])",Bitter Sweet Symphony rating mediocre. Bitter Sweet Symphony part of Urban Hymns.,Bitter Sweet Symphony mediocre Urban Hymns," Bitter Sweet Symphony, from Urban Hymns, is only mediocre.",give_opinion,songs,2,2
"inform(name[Wild], genre[synth-pop], part of[Wild], performer[Troye Sivan], name[Billy Corgan], genre[synth-pop], name[Frankie Goes to Hollywood], genre[synth-pop], name[Utada Hikaru], genre[synth-pop])",Wild genre synth-pop. Billy Corgan genre synth-pop. Blue Neighbourhood tracklist Wild. Wild part of Wild. Wild performer Troye Sivan. Frankie Goes to Hollywood genre synth-pop. Utada Hikaru genre synth-pop.,Wild Billy Corgan synth-pop Blue Neighbourhood Troye Sivan Frankie Goes to Hollywood Utada Hikaru," Wild by Troye Sivan is a synth-pop track featured in his album Blue Neighbourhood. Other notable synth-pop artists include Billy Corgan, Frankie Goes to Hollywood, and Utada Hikaru.",inform,songs,2,7
"recommend(name[All or Nothing], genre[pop music], name[Heidi Brühl], genre[pop music])",All or Nothing genre pop music. Heidi Brühl genre pop music.,All or Nothing Heidi Brühl pop music," Have you heard of All or Nothing, a pop music piece? Another popular pop music artist is Heidi Brühl.",recommend,songs,2,2
"verify_attribute(name[So Good], rating[excellent], part of[Strange Clouds], name[Strange Clouds], producer[B.o.B])",So Good rating excellent. So Good part of Strange Clouds. Strange Clouds producer B.o.B.,So Good excellent Strange Clouds B.o.B,"
You love So Good from Strange Clouds. Do you think B.o.B. always produces great music?",verify_attribute,songs,2,3
"inform(name[Over It], record label[RCA Records, Inc.], producer[Josh Alexander], genre[sentimental ballad], producer[Billy Steinberg], name[RCA Records, Inc.], genre[country music], genre[blues], genre[rhythm and blues])","Over It record label RCA Records, Inc.. RCA Records, Inc. genre country music. Over It producer Josh Alexander. Over It genre sentimental ballad. Over It producer Billy Steinberg. RCA Records, Inc. genre blues. RCA Records, Inc. genre rhythm and blues. ","Over It RCA Records, Inc. country music Josh Alexander sentimental ballad Billy Steinberg blues rhythm and blues"," Over It is a sentimental ballad produced by Josh Alexander and Billy Steinberg, released by RCA Records, Inc., a label known for its country, blues, and rhythm and blues music.",inform,songs,2,7
"inform(name[Poison], performer[Nicole Scherzinger], record label[Interscope Records], producer[RedOne], name[Nicole Scherzinger], genre[dance music], record label[RCA Records, Inc.], record label[A&M Records])","Poison performer Nicole Scherzinger. Nicole Scherzinger genre dance music. Killer Love tracklist Poison. Poison record label Interscope Records. Poison producer RedOne. Nicole Scherzinger record label RCA Records, Inc.. Nicole Scherzinger record label A&M Records. ","Poison Nicole Scherzinger dance music Killer Love Interscope Records RedOne RCA Records, Inc. A&M Records"," Poison is a dance music song by Nicole Scherzinger, produced by RedOne and released on Killer Love by Interscope Records. She also has records out on RCA Records, Inc. and A&M Records.",inform,songs,2,7
"give_opinion(name[Take My Breath Away], rating[good], part of[Top Gun – Original Motion Picture Soundtrack], record label[Columbia Records])",Take My Breath Away rating good. Take My Breath Away part of Top Gun – Original Motion Picture Soundtrack. Take My Breath Away record label Columbia Records.,Take My Breath Away good Top Gun – Original Motion Picture Soundtrack Columbia Records,Take My Breath Away by Columbia Records is a great song from the Top Gun – Original Motion Picture Soundtrack.,give_opinion,songs,2,3
"verify_attribute(name[I], rating[excellent], record label[Aftermath Entertainment])",i rating excellent. i record label Aftermath Entertainment.,i excellent Aftermath Entertainment,"
You love i from Aftermath Entertainment's label. Do you find most of their songs enjoyable?",verify_attribute,songs,2,2
"suggest(name[Blinding Lights], producer[Max Martin], name[...Baby One More Time], producer[Max Martin])",Blinding Lights producer Max Martin. ...Baby One More Time producer Max Martin.,Blinding Lights ...Baby One More Time Max Martin," Do you like Max Martin's work, like Blinding Lights and ...Baby One More Time?",suggest,songs,2,2
"inform(name[Wanna Get to Know You], genre[hip hop music], performer[Joe], producer[Red Spyda], name[Ice-T], genre[hip hop music])",Wanna Get to Know You genre hip hop music. Ice-T genre hip hop music. Wanna Get to Know You performer Joe. Wanna Get to Know You producer Red Spyda.,Wanna Get to Know You Ice-T hip hop music Joe Red Spyda," Wanna Get to Know You is a hip hop song by Joe, produced by Red Spyda and featuring Ice-T.",inform,songs,2,4
"inform(name[Sweet Home Alabama], genre[rock music], producer[Al Kooper], record label[MCA Records], performer[Lynyrd Skynyrd], part of[Second Helping], name[Jack White], genre[rock music])",Sweet Home Alabama genre rock music. Jack White genre rock music. Sweet Home Alabama producer Al Kooper. Sweet Home Alabama publication date 1974. Sweet Home Alabama record label MCA Records. Sweet Home Alabama performer Lynyrd Skynyrd. Sweet Home Alabama part of Second Helping.,Sweet Home Alabama Jack White rock music Al Kooper 1974 MCA Records Lynyrd Skynyrd Second Helping," Sweet Home Alabama by Lynyrd Skynyrd is a rock song produced by Al Kooper, released in 1974 by MCA Records and featured on their album Second Helping. Another notable rock musician is Jack White.",inform,songs,2,7
"inform(name[King of Sorrow], record label[Epic Records], performer[Sade], name[Epic Records], genre[various genre], name[Fleetwood Mac], record label[Epic Records])",King of Sorrow record label Epic Records. Epic Records genre various genre. King of Sorrow performer Sade. King of Sorrow publication date 2001. Fleetwood Mac record label Epic Records.,King of Sorrow Epic Records various genre Sade 2001 Fleetwood Mac," King of Sorrow by Sade was released in 2001 by Epic Records, a label that produces various genres including Fleetwood Mac.",inform,songs,2,5
"inform(name[Brightside], genre[indie rock], part of[Hot Fuss], name[Impossible Princess], genre[indie rock])",Mr. Brightside genre indie rock. Impossible Princess genre indie rock. Mr. Brightside part of Hot Fuss.,Mr. Brightside Impossible Princess indie rock Hot Fuss," Mr. Brightside is an indie rock song, part of the album Hot Fuss. Another example of indie rock is Impossible Princess.",inform,songs,2,3
"verify_attribute(name[King of Sorrow], rating[excellent], part of[Lovers Rock])",King of Sorrow rating excellent. King of Sorrow part of Lovers Rock. King of Sorrow publication date 2001.,King of Sorrow excellent Lovers Rock 2001,"
You love King of Sorrow from Lovers Rock. Do you think other songs from 2001 are just as good?",verify_attribute,songs,2,3
"request_explanation(name[disco], rating[excellent], name[Sparks], genre[disco])",disco rating excellent. Sparks genre disco.,disco Sparks excellent,What is it about Sparks's disco that you find so excellent?,request_explanation,songs,2,2
"give_opinion(name[For a Friend], rating[excellent], producer[Stephen Hague], name[Crush], producer[Stephen Hague])",For a Friend rating excellent. For a Friend producer Stephen Hague. Crush producer Stephen Hague.,For a Friend excellent Stephen Hague Crush,I think both For a Friend and Crush are excellent tracks produced by Stephen Hague.,give_opinion,songs,2,3
"inform(name[Break My Soul], performer[Beyoncé], genre[house music], genre[disco], producer[The-Dream], producer[Tricky Stewart], name[Beyoncé], genre[rap])",Break My Soul performer Beyoncé. Beyoncé genre rap. Break My Soul genre house music. Break My Soul genre disco. Break My Soul producer The-Dream. Break My Soul producer Tricky Stewart.,Break My Soul Beyoncé rap house music disco The-Dream Tricky Stewart," Break My Soul by Beyoncé is a house music, rap, and disco song produced by The-Dream and Tricky Stewart.",inform,songs,2,6
"suggest(name[Mad Love], part of[High Expectations], name[High Expectations], producer[Fraser T])",Mad Love part of High Expectations. High Expectations producer Fraser T. Smith.,Mad Love High Expectations Fraser T. Smith," Have you heard Fraser T. Smith's High Expectations, like Mad Love?",suggest,songs,2,2
"inform(name[So Good], performer[B.o.B], producer[Ryan Tedder], record label[Atlantic Records], record label[Grand Hustle Records], part of[Strange Clouds], name[B.o.B], genre[hip hop music])",So Good performer B.o.B. B.o.B genre hip hop music. So Good producer Ryan Tedder. So Good publication date 2012. So Good record label Atlantic Records. So Good record label Grand Hustle Records. So Good part of Strange Clouds.,So Good B.o.B hip hop music Ryan Tedder 2012 Atlantic Records Grand Hustle Records Strange Clouds," So Good is a hip hop song produced by Ryan Tedder released in 2012 by Atlantic Records and Grand Hustle Records, as part of B.o.B's album Strange Clouds.",inform,songs,2,7
"inform(name[Sweet Home Alabama], genre[rock music], performer[Lynyrd Skynyrd], name[The Beach Boys], genre[rock music], name[ZZ Top], genre[rock music], name[Peter Gabriel], genre[rock music])",Sweet Home Alabama genre rock music. The Beach Boys genre rock music. Sweet Home Alabama performer Lynyrd Skynyrd. Sweet Home Alabama publication date 1974. ZZ Top genre rock music. Peter Gabriel genre rock music.,Sweet Home Alabama The Beach Boys rock music Lynyrd Skynyrd 1974 ZZ Top Peter Gabriel," Sweet Home Alabama by Lynyrd Skynyrd is a rock song from 1974. Other rock acts include The Beach Boys, ZZ Top, and Peter Gabriel.",inform,songs,2,6
"give_opinion(name[For a Friend], rating[excellent])",For a Friend rating excellent. Red tracklist For a Friend.,For a Friend Red excellent,I think For a Friend is an excellent song and a great addition to the Red tracklist.,give_opinion,songs,2,2
"inform(name[Marilyn Monroe], producer[Pharrell Williams], genre[funk], part of[Girl], record label[Columbia Records], name[Pharrell Williams], genre[contemporary R&B], genre[hip hop music])",Marilyn Monroe producer Pharrell Williams. Pharrell Williams genre contemporary R&B. Marilyn Monroe genre funk. Marilyn Monroe publication date 2014. Marilyn Monroe part of Girl. Marilyn Monroe record label Columbia Records. Pharrell Williams genre hip hop music.,Marilyn Monroe Pharrell Williams contemporary R&B funk 2014 Girl Columbia Records hip hop music," Marilyn Monroe is a funk song by Pharrell Williams released in 2014 as part of his album Girl, published by Columbia Records. Pharrell Williams is a hip hop and contemporary R&B artist.",inform,songs,2,7
"inform(name[Brightside], genre[indie rock], producer[The Killers], part of[Hot Fuss], record label[Island Records], name[Klaxons], genre[indie rock])",Mr. Brightside genre indie rock. Klaxons genre indie rock. Mr. Brightside producer The Killers. Mr. Brightside part of Hot Fuss. Mr. Brightside record label Island Records.,Mr. Brightside Klaxons indie rock The Killers Hot Fuss Island Records," Mr. Brightside by The Killers is an indie rock song from the 2004 album Hot Fuss, released by Island Records. Klaxons is another indie rock band.",inform,songs,2,5
"give_opinion(name[Bitter Sweet Symphony], rating[mediocre], producer[Youth])",Bitter Sweet Symphony rating mediocre. Bitter Sweet Symphony producer Youth. Bitter Sweet Symphony publication date 1997.,Bitter Sweet Symphony mediocre Youth 1997,Bitter Sweet Symphony produced by Youth in 1997 is only mediocre.,give_opinion,songs,2,3
"inform(name[Dragostea din tei], performer[O-Zone], performer[O-Zone], name[O-Zone], genre[pop music])",Dragostea din tei performer O-Zone. O-Zone genre pop music. Dragostea din tei performer O-Zone.,Dragostea din tei O-Zone pop music,Dragostea din tei is a pop song by O-Zone.,inform,songs,2,3
"inform(name[So Good], record label[Atlantic Records], performer[B.o.B], producer[Ryan Tedder], part of[Strange Clouds], genre[pop rap], name[Atlantic Records], genre[various genre])",So Good record label Atlantic Records. Atlantic Records genre various genre. So Good performer B.o.B. So Good producer Ryan Tedder. So Good part of Strange Clouds. So Good genre pop rap.,So Good Atlantic Records various genre B.o.B Ryan Tedder Strange Clouds pop rap," So Good by B.o.B, a pop rap song, is part of Atlantic Records' various genre album Strange Clouds, produced by Ryan Tedder.",inform,songs,2,6
"inform(name[As It Was], performer[Harry Styles], producer[Kid Harpoon], part of[Harry's House], record label[Columbia Records], name[Harry Styles], genre[Britpop], genre[traditional folk music])",As It Was performer Harry Styles. Harry Styles genre Britpop. As It Was publication date 2022. As It Was producer Kid Harpoon. As It Was part of Harry's House. As It Was record label Columbia Records. Harry Styles genre traditional folk music.,As It Was Harry Styles Britpop 2022 Kid Harpoon Harry's House Columbia Records traditional folk music," Harry Styles' 2022 Britpop single As It Was, produced by Kid Harpoon, is part of Harry's House, released by Columbia Records. Harry Styles is also known for his traditional folk music.",inform,songs,2,7
"inform(name[Macarena], record label[RCA Records, Inc.], genre[music of Latin America], part of[A mí me gusta], genre[dance-pop], genre[Eurodance], name[RCA Records, Inc.], genre[electronic music], genre[jazz])","Macarena record label RCA Records, Inc.. RCA Records, Inc. genre electronic music. Macarena genre music of Latin America. Macarena part of A mí me gusta. Macarena genre dance-pop. Macarena genre Eurodance. RCA Records, Inc. genre jazz. ","Macarena RCA Records, Inc. electronic music music of Latin America A mí me gusta dance-pop Eurodance jazz"," Macarena is an electronic dance-pop and Eurodance song from A mí me gusta, released by RCA Records, Inc., a label known for jazz music of Latin America.",inform,songs,2,7
"inform(name[Evolution], genre[nu metal], name[Korn], genre[nu metal], name[Untitled Korn album], genre[nu metal])",Evolution genre nu metal. Korn genre nu metal. Untitled Korn album genre nu metal.,Evolution Korn nu metal Untitled Korn album,Evolution and Untitled Korn album are nu metal albums by Korn.,inform,songs,2,3
"inform(name[The Way I Are (Dance with Somebody)], genre[pop music], performer[Bebe Rexha], name[Lieutenant Pigeon], genre[pop music], name[Rambo Amadeus], genre[pop music], name[Heidi Brühl], genre[pop music])",The Way I Are (Dance with Somebody) genre pop music. Lieutenant Pigeon genre pop music. The Way I Are (Dance with Somebody) performer Bebe Rexha. The Way I Are (Dance with Somebody) publication date 2017. Rambo Amadeus genre pop music. Heidi Brühl genre pop music.,The Way I Are (Dance with Somebody) Lieutenant Pigeon pop music Bebe Rexha 2017 Rambo Amadeus Heidi Brühl," Bebe Rexha's 2017 pop single The Way I Are (Dance with Somebody) is one example of pop music, along with the works of Lieutenant Pigeon, Rambo Amadeus, and Heidi Brühl.",inform,songs,2,6
"recommend(name[Waka Waka (This Time for Africa)], producer[Shakira], name[Shakira], genre[Latin pop])",Waka Waka (This Time for Africa) producer Shakira. Shakira genre Latin pop.,Waka Waka (This Time for Africa) Shakira Latin pop,Have you heard the Latin pop song Waka Waka (This Time for Africa) by Shakira?,recommend,songs,2,2
"verify_attribute(name[Seven Nation Army], rating[excellent], producer[Jack White], record label[XL Recordings])",Seven Nation Army rating excellent. Seven Nation Army producer Jack White. Seven Nation Army record label XL Recordings.,Seven Nation Army excellent Jack White XL Recordings,"
You love Seven Nation Army from XL Recordings. Do you think Jack White's other work with XL Recordings is equally great?",verify_attribute,songs,2,3
"inform(name[In My Bed], performer[Amy Winehouse], part of[Frank], name[Amy Winehouse], genre[blue-eyed soul], genre[blues])",In My Bed performer Amy Winehouse. Amy Winehouse genre blue-eyed soul. In My Bed part of Frank. Amy Winehouse genre blues.,In My Bed Amy Winehouse blue-eyed soul Frank blues," In My Bed is a blue-eyed soul song by Amy Winehouse, from her album Frank. She is also known for her blues music.",inform,songs,2,4
"suggest(name[Mad Love], part of[High Expectations])",Mad Love part of High Expectations. High Expectations publication date 2019.,Mad Love High Expectations 2019," Are there any songs from 2019 that you like, like Mad Love from High Expectations?",suggest,songs,2,2
"inform(name[I], performer[Kendrick Lamar], producer[Rahki], genre[hip hop music], name[Kendrick Lamar], genre[conscious hip hop])",i performer Kendrick Lamar. Kendrick Lamar genre conscious hip hop. i publication date 2014. i producer Rahki. i genre hip hop music.,i Kendrick Lamar conscious hip hop 2014 Rahki hip hop music," In 2014, Kendrick Lamar released the conscious hip hop and hip hop music single ""i,"" which was produced by Rahki.",inform,songs,2,5
"verify_attribute(name[Cold Heart (Pnau remix)], rating[excellent], record label[Virgin EMI Records], performer[Elton John])",Cold Heart (Pnau remix) rating excellent. Cold Heart (Pnau remix) record label Virgin EMI Records. Cold Heart (Pnau remix) performer Elton John.,Cold Heart (Pnau remix) excellent Virgin EMI Records Elton John,"
You love Cold Heart (Pnau remix) from Virgin EMI Records. Do you generally enjoy Elton John's music?",verify_attribute,songs,2,3
"give_opinion(name[Poison], rating[excellent], producer[RedOne])",Poison rating excellent. Poison producer RedOne.,Poison excellent RedOne,Poison is an excellent song that RedOne did a great job producing.,give_opinion,songs,2,2
"recommend(name[Sweet Home Alabama], genre[rock music], name[ZZ Top], genre[rock music])",Sweet Home Alabama genre rock music. ZZ Top genre rock music.,Sweet Home Alabama ZZ Top rock music," Have you ever heard of Sweet Home Alabama, a rock music? Another noteworthy rock music band is ZZ Top.",recommend,songs,2,2
"inform(name[Over It], performer[Katharine McPhee], genre[sentimental ballad], part of[Katharine McPhee], name[Katharine McPhee], genre[pop music])",Over It performer Katharine McPhee. Katharine McPhee genre pop music. Over It genre sentimental ballad. Over It part of Katharine McPhee.,Over It Katharine McPhee pop music sentimental ballad," Over It is a sentimental ballad by pop artist Katharine McPhee, part of her album Katharine McPhee.",inform,songs,2,4
"give_opinion(name[Blurred Lines], rating[good], performer[Robin Thicke])",Blurred Lines rating good. Blurred Lines performer Robin Thicke.,Blurred Lines good Robin Thicke,Blurred Lines by Robin Thicke is a good song that I find enjoyable.,give_opinion,songs,2,2
"inform(name[Waka Waka (This Time for Africa)], producer[Shakira], record label[Epic Records], genre[pop rock], performer[Freshlyground], name[Shakira], genre[world music], record label[RCA Records, Inc])","Waka Waka (This Time for Africa) producer Shakira. Shakira genre world music. Listen Up! The Official 2010 FIFA World Cup Album tracklist Waka Waka (This Time for Africa). Waka Waka (This Time for Africa) record label Epic Records. Waka Waka (This Time for Africa) genre pop rock. Waka Waka (This Time for Africa) performer Freshlyground. Shakira record label RCA Records, Inc.. ","Waka Waka (This Time for Africa) Shakira world music Listen Up! The Official 2010 FIFA World Cup Album Epic Records pop rock Freshlyground RCA Records, Inc."," Waka Waka (This Time for Africa) is a World Music/Pop Rock song produced by Shakira, performed by Freshlyground, and released by Epic Records and RCA Records, Inc. It is featured in the Listen Up! The Official 2010 FIFA World Cup Album.",inform,songs,2,7
"inform(name[Money, Cash, Hoes], performer[DMX], part of[Vol], record label[Roc-A-Fella Records], record label[Def Jam Recordings], producer[Swizz Beatz], name[DMX], genre[gangsta rap])","Money, Cash, Hoes performer DMX. DMX genre gangsta rap. Money, Cash, Hoes part of Vol. 2... Hard Knock Life. Money, Cash, Hoes record label Roc-A-Fella Records. Money, Cash, Hoes record label Def Jam Recordings. Money, Cash, Hoes producer Swizz Beatz. ","Money, Cash, Hoes DMX gangsta rap Vol. 2... Hard Knock Life Roc-A-Fella Records Def Jam Recordings Swizz Beatz"," Money, Cash, Hoes is a gangsta rap track by DMX, produced by Swizz Beatz and included in Vol. 2... Hard Knock Life, released by Roc-A-Fella Records and Def Jam Recordings.",inform,songs,2,6
"give_opinion(name[All or Nothing], rating[excellent], part of[Girl You Know It's True], part of[All or Nothing])",All or Nothing rating excellent. All or Nothing part of Girl You Know It's True. All or Nothing part of All or Nothing.,All or Nothing excellent Girl You Know It's True,All or Nothing from the Girl You Know It's True and All or Nothing albums is an excellent track.,give_opinion,songs,2,3
"give_opinion(name[Sweet Home Alabama], rating[excellent], performer[Lynyrd Skynyrd], record label[MCA Records])",Sweet Home Alabama rating excellent. Sweet Home Alabama performer Lynyrd Skynyrd. Sweet Home Alabama record label MCA Records.,Sweet Home Alabama excellent Lynyrd Skynyrd MCA Records," Lynyrd Skynyrd's Sweet Home Alabama, released by MCA Records, is an excellent track that I highly recommend.",give_opinion,songs,2,3
"inform(name[Matador], genre[candombe], performer[Los Fabulosos Cadillacs], record label[Sony Music], name[A Los Shakers], genre[candombe], name[Eli Mattson], record label[Sony Music])",Matador genre candombe. A Los Shakers genre candombe. Matador performer Los Fabulosos Cadillacs. Matador record label Sony Music. Eli Mattson record label Sony Music.,Matador A Los Shakers candombe Los Fabulosos Cadillacs Eli Mattson Sony Music," Matador by Los Fabulosos Cadillacs is a candombe song released by Sony Music, as is A Los Shakers by Eli Mattson.",inform,songs,2,5
"inform(name[Habibi (I Need Your Love)], genre[reggaeton], performer[Costi Ioniță], record label[Sony Music], name[Makano], genre[reggaeton])",Habibi (I Need Your Love) genre reggaeton. Makano genre reggaeton. Habibi (I Need Your Love) performer Costi Ioniță. Habibi (I Need Your Love) record label Sony Music.,Habibi (I Need Your Love) Makano reggaeton Costi Ioniță Sony Music," Habibi (I Need Your Love) is a reggaeton song by Costi Ioniță, produced by Sony Music and featuring Makano.",inform,songs,2,4
"give_opinion(name[Old Town Road], rating[excellent], genre[country rap], producer[Atticus Ross])",Old Town Road rating excellent. Old Town Road genre country rap. Old Town Road producer Atticus Ross.,Old Town Road excellent country rap Atticus Ross,Old Town Road is an excellent country rap song that was brilliantly produced by Atticus Ross.,give_opinion,songs,2,3
"inform(name[Feel Again], genre[pop music], record label[Interscope Records], name[Jasmin Tabatabai], genre[pop music])",Feel Again genre pop music. Jasmin Tabatabai genre pop music. Native tracklist Feel Again. Feel Again record label Interscope Records.,Feel Again Jasmin Tabatabai pop music Native Interscope Records," Feel Again by Jasmin Tabatabai is a pop song featured on the Native album, released by Interscope Records.",inform,songs,2,4
"recommend(name[Hold My Hand], producer[Lady Gaga], name[Lady Gaga], genre[pop music])",Hold My Hand producer Lady Gaga. Lady Gaga genre pop music.,Hold My Hand Lady Gaga pop music,Have you heard the pop song Hold My Hand produced by Lady Gaga?,recommend,songs,2,2
