mr,mr_new,pseudo_mr,text,da,entity,num_hops,num_triples
"inform(name[Folklore], genres[chamber pop], rating[excellent])",Folklore genres chamber pop. Folklore rating excellent. Folklore domain albums.,Folklore Chamber Pop Excellent,Folklore is an excellent chamber pop album.,inform,albums,1,3
"inform(name[Guerrilla Warfare], genres[gangsta rap], performer[Hot Boys])",Guerrilla Warfare genres gangsta rap. Guerrilla Warfare performer Hot Boys. Guerrilla Warfare domain albums.,Guerrilla Warfare Gangsta Rap Hot Boys,"
Guerrilla Warfare is a gangsta rap album by Hot Boys.",inform,albums,1,3
"inform(name[Led Zeppelin IV], genres[hard rock], rating[excellent])",Led Zeppelin IV genres hard rock. Led Zeppelin IV rating excellent. Led Zeppelin IV domain albums.,Led Zeppelin Iv Hard Rock Excellent,Led Zeppelin IV is an excellent hard rock album.,inform,albums,1,3
"inform(name[Abbey Road], genres[rock music], contains[Mean Mr])",Abbey Road genres rock music. Abbey Road contains Mean Mr. Mustard. Abbey Road domain albums.,Abbey Road Rock Music Mean Mr. Mustard,Abbey Road is a rock music album featuring the song Mean Mr. Mustard.,inform,albums,1,3
"inform(name[Rings Around the World], genres[alternative rock], performer[Super Furry Animals])",Rings Around the World genres alternative rock. Rings Around the World performer Super Furry Animals. Rings Around the World domain albums.,Rings Around The World Alternative Rock Super Furry Animals,Rings Around the World is an alternative rock album by Super Furry Animals.,inform,albums,1,3
"inform(name[Trouble], genres[folk rock], rating[mediocre])",Trouble genres folk rock. Trouble rating mediocre. Trouble domain albums.,Trouble Folk Rock Mediocre,Trouble is a mediocre folk rock album.,inform,albums,1,3
"inform(name[OK Computer], genres[art rock], record label[Parlophone])",OK Computer genres art rock. OK Computer record label Parlophone. OK Computer domain albums.,Ok Computer Art Rock Parlophone,"
OK Computer is an art rock album released by Parlophone.",inform,albums,1,3
"inform(name[Abbey Road], genres[rock music], rating[excellent])",Abbey Road genres rock music. Abbey Road rating excellent. Abbey Road domain albums.,Abbey Road Rock Music Excellent,Abbey Road is an excellent rock music album.,inform,albums,1,3
"inform(name[OK Computer], genres[experimental rock], record label[Parlophone])",OK Computer genres experimental rock. OK Computer record label Parlophone. OK Computer domain albums.,Ok Computer Experimental Rock Parlophone,OK Computer is an experimental rock album released by Parlophone.,inform,albums,1,3
"inform(name[Let It Be], genres[rock music], performer[The Beatles])",Let It Be genres rock music. Let It Be performer The Beatles. Let It Be domain albums.,Let It Be Rock Music The Beatles,Let It Be is a rock music album by The Beatles.,inform,albums,1,3
"inform(name[Where I Wanna Be], genres[contemporary R&B], performer[Donell Jones])",Where I Wanna Be genres contemporary R&B. Where I Wanna Be performer Donell Jones. Where I Wanna Be domain albums.,Where I Wanna Be Contemporary R&B Donell Jones,Where I Wanna Be is a contemporary R&B album by Donell Jones.,inform,albums,1,3
"inform(name[Help!], genres[rock music], performer[The Beatles])",Help! genres rock music. Help! performer The Beatles. Help! domain albums.,Help! Rock Music The Beatles,Help! is a rock music album by The Beatles.,inform,albums,1,3
"inform(name[Red], genres[pop music], performer[Taylor Swift])",Red genres pop music. Red performer Taylor Swift. Red domain albums.,Red Pop Music Taylor Swift,Red is a pop music album by Taylor Swift.,inform,albums,1,3
"inform(name[Seventh Tree], genres[trip hop], contains[Happiness])",Seventh Tree genres trip hop. Seventh Tree contains Happiness. Seventh Tree domain albums.,Seventh Tree Trip Hop Happiness,"
Seventh Tree is a trip hop album containing the song Happiness.",inform,albums,1,3
"inform(name[Led Zeppelin IV], genres[heavy metal], rating[excellent])",Led Zeppelin IV genres heavy metal. Led Zeppelin IV rating excellent. Led Zeppelin IV domain albums.,Led Zeppelin Iv Heavy Metal Excellent,"
Led Zeppelin IV is an excellent heavy metal album.",inform,albums,1,3
"inform(name[The Wall], genres[progressive rock], performer[Pink Floyd])",The Wall genres progressive rock. The Wall performer Pink Floyd. The Wall domain albums.,The Wall Progressive Rock Pink Floyd,The Wall is a progressive rock album by Pink Floyd.,inform,albums,1,3
"inform(name[The Beatles], genres[psychedelic rock], rating[excellent])",The Beatles genres psychedelic rock. The Beatles rating excellent. The Beatles domain albums.,The Beatles Psychedelic Rock Excellent,The Beatles released the excellent psychedelic rock album in 1968.,inform,albums,1,3
"inform(name[Unleashed], genres[pop rap], record label[Columbia Records])",Unleashed genres pop rap. Unleashed record label Columbia Records. Unleashed domain albums.,Unleashed Pop Rap Columbia Records,Unleashed is a pop rap album released by Columbia Records.,inform,albums,1,3
"inform(name[Rubber Soul], genres[folk rock], publication year[1965])",Rubber Soul genres folk rock. Rubber Soul publication year 1965. Rubber Soul domain albums.,Rubber Soul Folk Rock 1965,Rubber Soul is a 1965 folk rock album.,inform,albums,1,3
"inform(name[Missing...Presumed Having a Good Time], genres[country rock], contains[Your Own Sweet Way])",Missing...Presumed Having a Good Time genres country rock. Missing...Presumed Having a Good Time contains Your Own Sweet Way. Missing...Presumed Having a Good Time domain albums.,Missing...Presumed Having A Good Time Country Rock Your Own Sweet Way,Missing...Presumed Having a Good Time is a country rock album featuring the song Your Own Sweet Way.,inform,albums,1,3
"inform(name[Wish You Were Here], genres[progressive rock], publication year[1975])",Wish You Were Here genres progressive rock. Wish You Were Here publication year 1975. Wish You Were Here domain albums.,Wish You Were Here Progressive Rock 1975,Wish You Were Here is a 1975 progressive rock album.,inform,albums,1,3
"inform(name[To Pimp a Butterfly], genres[hip hop music], contains[For Free?])",To Pimp a Butterfly genres hip hop music. To Pimp a Butterfly contains For Free?. To Pimp a Butterfly domain albums.,To Pimp A Butterfly Hip Hop Music For Free?,"
To Pimp a Butterfly is a hip hop album containing the song For Free?.",inform,albums,1,3
"inform(name[One Voice], genres[pop music], performer[Barry Manilow])",One Voice genres pop music. One Voice performer Barry Manilow. One Voice domain albums.,One Voice Pop Music Barry Manilow,"
One Voice is a pop music album by Barry Manilow.",inform,albums,1,3
"inform(name[Now or Never], genres[pop rock], record label[Jive Records])",Now or Never genres pop rock. Now or Never record label Jive Records. Now or Never domain albums.,Now Or Never Pop Rock Jive Records,Now or Never is a pop rock album released by Jive Records.,inform,albums,1,3
"inform(name[Joe Budden], genres[hip hop music], contains[Yes Yall)])",Joe Budden genres hip hop music. Joe Budden contains Yes Yall). Joe Budden domain albums.,Joe Budden Hip Hop Music Yes Yall),Joe Budden is a hip hop album featuring the song Yes Yall).,inform,albums,1,3
"inform(genres[hard rock], publication year[1977])",Animals genres hard rock. Animals publication year 1977. Animals domain albums.,Animals Hard Rock 1977,Animals is a 1977 hard rock album.,inform,albums,1,3
"inform(name[Now or Never], genres[pop rock], contains[I Got You])",Now or Never genres pop rock. Now or Never contains I Got You. Now or Never domain albums.,Now Or Never Pop Rock I Got You,Now or Never is a pop rock album containing the song I Got You.,inform,albums,1,3
"inform(name[Unleashed], genres[pop rap], producer[Swizz Beatz])",Unleashed genres pop rap. Unleashed producer Swizz Beatz. Unleashed domain albums.,Unleashed Pop Rap Swizz Beatz,Unleashed is a pop rap album produced by Swizz Beatz.,inform,albums,1,3
"inform(name[12 Bar Blues], genres[alternative rock], rating[mediocre])",12 Bar Blues genres alternative rock. 12 Bar Blues rating mediocre. 12 Bar Blues domain albums.,12 Bar Blues Alternative Rock Mediocre,12 Bar Blues is a mediocre alternative rock album.,inform,albums,1,3
"inform(name[The Beatles], genres[hard rock], contains[Ob-La-Di])",The Beatles genres hard rock. The Beatles contains Ob-La-Di. The Beatles domain albums.,The Beatles Hard Rock Ob-La-Di,The Beatles is a hard rock album featuring the song Ob-La-Di.,inform,albums,1,3
"inform(name[Revolver], genres[rock music], rating[excellent])",Revolver genres rock music. Revolver rating excellent. Revolver domain albums.,Revolver Rock Music Excellent,Revolver is an excellent rock music album.,inform,albums,1,3
"inform(name[Master of Puppets], genres[thrash metal], performer[Metallica])",Master of Puppets genres thrash metal. Master of Puppets performer Metallica. Master of Puppets domain albums.,Master Of Puppets Thrash Metal Metallica,"
Master of Puppets is a thrash metal album by Metallica.",inform,albums,1,3
"inform(name[Rubber Soul], genres[rock and roll], publication year[1965])",Rubber Soul genres rock and roll. Rubber Soul publication year 1965. Rubber Soul domain albums.,Rubber Soul Rock And Roll 1965,Rubber Soul is a 1965 rock and roll album.,inform,albums,1,3
"inform(name[Evermore], genres[alternative rock], rating[excellent])",Evermore genres alternative rock. Evermore rating excellent. Evermore domain albums.,Evermore Alternative Rock Excellent,"
Evermore is an excellent alternative rock album.",inform,albums,1,3
"inform(name[One Voice], genres[pop music], record label[Arista Records])",One Voice genres pop music. One Voice record label Arista Records. One Voice domain albums.,One Voice Pop Music Arista Records,One Voice is a pop music album released by Arista Records.,inform,albums,1,3
"inform(name[Rings Around the World], genres[electronic music], contains[Juxtapozed with U])",Rings Around the World genres electronic music. Rings Around the World contains Juxtapozed with U. Rings Around the World domain albums.,Rings Around The World Electronic Music Juxtapozed With U,Rings Around the World is an electronic music album containing the song Juxtapozed with U.,inform,albums,1,3
"inform(name[Revolver], genres[progressive rock], rating[excellent])",Revolver genres progressive rock. Revolver rating excellent. Revolver domain albums.,Revolver Progressive Rock Excellent,Revolver is an excellent progressive rock album.,inform,albums,1,3
"inform(name[Missing...Presumed Having a Good Time], genres[country rock], contains[feel like going home])",Missing...Presumed Having a Good Time genres country rock. Missing...Presumed Having a Good Time contains feel like going home. Missing...Presumed Having a Good Time domain albums.,Missing...Presumed Having A Good Time Country Rock Feel Like Going Home,Missing...Presumed Having a Good Time is a country rock album featuring the song feel like going home.,inform,albums,1,3
"inform(name[In the Middle of Nowhere], genres[Eurodisco], publication year[1986])",In the Middle of Nowhere genres Eurodisco. In the Middle of Nowhere publication year 1986. In the Middle of Nowhere domain albums.,In The Middle Of Nowhere Eurodisco 1986,"
In the Middle of Nowhere is a Eurodisco album released in 1986.",inform,albums,1,3
"inform(name[The Anvil], genres[synth-pop], producer[Midge Ure])",The Anvil genres synth-pop. The Anvil producer Midge Ure. The Anvil domain albums.,The Anvil Synth-Pop Midge Ure,"
The Anvil is a synth-pop album produced by Midge Ure.",inform,albums,1,3
"inform(name[My Darkest Days], genres[hard rock], rating[mediocre])",My Darkest Days genres hard rock. My Darkest Days rating mediocre. My Darkest Days domain albums.,My Darkest Days Hard Rock Mediocre,"
My Darkest Days is a mediocre hard rock album.",inform,albums,1,3
"inform(name[The Rise and Fall of Ziggy Stardust and the Spiders from Mars], genres[rock music], publication year[1972])",The Rise and Fall of Ziggy Stardust and the Spiders from Mars genres rock music. The Rise and Fall of Ziggy Stardust and the Spiders from Mars publication year 1972. The Rise and Fall of Ziggy Stardust and the Spiders from Mars domain albums.,The Rise And Fall Of Ziggy Stardust And The Spiders From Mars Rock Music 1972,The Rise and Fall of Ziggy Stardust and the Spiders from Mars is a 1972 rock music album.,inform,albums,1,3
"inform(name[Move to This], genres[pop music], performer[Cathy Dennis])",Move to This genres pop music. Move to This performer Cathy Dennis. Move to This domain albums.,Move To This Pop Music Cathy Dennis,Move to This is a pop music album by Cathy Dennis.,inform,albums,1,3
"inform(name[Top Gun – Original Motion Picture Soundtrack], genres[stage and screen], publication year[1986])",Top Gun – Original Motion Picture Soundtrack genres stage and screen. Top Gun – Original Motion Picture Soundtrack publication year 1986. Top Gun – Original Motion Picture Soundtrack domain albums.,Top Gun – Original Motion Picture Soundtrack Stage And Screen 1986,Top Gun – Original Motion Picture Soundtrack is a 1986 stage and screen album.,inform,albums,1,3
"inform(name[The Beatles], genres[rock music], rating[excellent])",The Beatles genres rock music. The Beatles rating excellent. The Beatles domain albums.,The Beatles Rock Music Excellent,The Beatles is an excellent rock music album.,inform,albums,1,3
"inform(name[To Pimp a Butterfly], genres[hip hop music], rating[excellent])",To Pimp a Butterfly genres hip hop music. To Pimp a Butterfly rating excellent. To Pimp a Butterfly domain albums.,To Pimp A Butterfly Hip Hop Music Excellent,"
To Pimp a Butterfly is an excellent hip hop album.",inform,albums,1,3
"inform(name[You Baby], genres[folk rock], record label[White Whale])",You Baby genres folk rock. You Baby record label White Whale. You Baby domain albums.,You Baby Folk Rock White Whale,"
You Baby is a folk rock album released by White Whale.",inform,albums,1,3
"inform(name[Damn], genres[hip hop music], rating[excellent])",Damn genres hip hop music. Damn rating excellent. Damn domain albums.,Damn Hip Hop Music Excellent,Damn is an excellent hip hop album.,inform,albums,1,3
"inform(name[Guerrilla Warfare], genres[gangsta rap], producer[Mannie Fresh])",Guerrilla Warfare genres gangsta rap. Guerrilla Warfare producer Mannie Fresh. Guerrilla Warfare domain albums.,Guerrilla Warfare Gangsta Rap Mannie Fresh,"
Guerrilla Warfare is a gangsta rap album produced by Mannie Fresh.",inform,albums,1,3
"inform(name[Pet Sounds], genres[progressive pop], record label[Capitol Records])",Pet Sounds genres progressive pop. Pet Sounds record label Capitol Records. Pet Sounds domain albums.,Pet Sounds Progressive Pop Capitol Records,"
Pet Sounds is a progressive pop album released by Capitol Records.",inform,albums,1,3
"inform(name[Red], genres[pop music], publication year[2012])",Red genres pop music. Red publication year 2012. Red domain albums.,Red Pop Music 2012,"
Red is a 2012 pop music album.",inform,albums,1,3
"inform(name[I Never Learn], genres[indie pop], producer[Greg Kurstin])",I Never Learn genres indie pop. I Never Learn producer Greg Kurstin. I Never Learn domain albums.,I Never Learn Indie Pop Greg Kurstin,I Never Learn is an indie pop album produced by Greg Kurstin.,inform,albums,1,3
"inform(name[Toby Keith], genres[country music], publication year[1993])",Toby Keith genres country music. Toby Keith publication year 1993. Toby Keith domain albums.,Toby Keith Country Music 1993,Toby Keith is a 1993 country music album.,inform,albums,1,3
"inform(name[Rings Around the World], genres[indie rock], publication year[2001])",Rings Around the World genres indie rock. Rings Around the World publication year 2001. Rings Around the World domain albums.,Rings Around The World Indie Rock 2001,Rings Around the World is an indie rock album from 2001.,inform,albums,1,3
"inform(name[1989], genres[pop music], rating[excellent])",1989 genres pop music. 1989 rating excellent. 1989 domain albums.,1989 Pop Music Excellent,1989 is an excellent pop music album.,inform,albums,1,3
"inform(name[I Never Learn], genres[indie pop], rating[mediocre])",I Never Learn genres indie pop. I Never Learn rating mediocre. I Never Learn domain albums.,I Never Learn Indie Pop Mediocre,"
I Never Learn is a mediocre indie pop album.",inform,albums,1,3
"inform(name[OK Computer], genres[experimental rock], producer[Nigel Godrich])",OK Computer genres experimental rock. OK Computer producer Nigel Godrich. OK Computer domain albums.,Ok Computer Experimental Rock Nigel Godrich,"
OK Computer is an experimental rock album produced by Nigel Godrich.",inform,albums,1,3
"inform(name[Revolver], genres[progressive rock], publication year[1966])",Revolver genres progressive rock. Revolver publication year 1966. Revolver domain albums.,Revolver Progressive Rock 1966,Revolver is a 1966 progressive rock album.,inform,albums,1,3
"inform(name[The Anvil], genres[synth-pop], rating[mediocre])",The Anvil genres synth-pop. The Anvil rating mediocre. The Anvil domain albums.,The Anvil Synth-Pop Mediocre,The Anvil is a mediocre synth-pop album.,inform,albums,1,3
"inform(name[Midnights], genres[electropop], publication year[2022])",Midnights genres electropop. Midnights publication year 2022. Midnights domain albums.,Midnights Electropop 2022,Midnights is an electropop album set to be released in 2022.,inform,albums,1,3
"inform(name[Help!], genres[pop rock], record label[Parlophone])",Help! genres pop rock. Help! record label Parlophone. Help! domain albums.,Help! Pop Rock Parlophone,"
Help! is a pop rock album released by Parlophone.",inform,albums,1,3
"inform(name[In the Middle of Nowhere], genres[Eurodisco], rating[mediocre])",In the Middle of Nowhere genres Eurodisco. In the Middle of Nowhere rating mediocre. In the Middle of Nowhere domain albums.,In The Middle Of Nowhere Eurodisco Mediocre,"
In the Middle of Nowhere is a mediocre Eurodisco album.",inform,albums,1,3
"inform(name[Lover], genres[funk], publication year[2019])",Lover genres funk. Lover publication year 2019. Lover domain albums.,Lover Funk 2019,Lover is a funk album released in 2019.,inform,albums,1,3
"inform(name[Damn], genres[hip hop music], contains[Loyalty])",Damn genres hip hop music. Damn contains Loyalty. Damn domain albums.,Damn Hip Hop Music Loyalty,Damn is a hip hop album featuring the song Loyalty.,inform,albums,1,3
"inform(name[The Pick, the Sickle and the Shovel], genres[horrorcore], producer[RZA])","The Pick, the Sickle and the Shovel genres horrorcore. The Pick, the Sickle and the Shovel producer RZA. The Pick, the Sickle and the Shovel domain albums.","The Pick, The Sickle And The Shovel Horrorcore Rza"," The Pick, the Sickle and the Shovel is a horrorcore album produced by RZA.",inform,albums,1,3
"inform(name[Let Me in Your Life], genres[rhythm and blues], publication year[1974])",Let Me in Your Life genres rhythm and blues. Let Me in Your Life publication year 1974. Let Me in Your Life domain albums.,Let Me In Your Life Rhythm And Blues 1974,Let Me in Your Life is a 1974 rhythm and blues album.,inform,albums,1,3
"inform(name[Reputation], genres[pop music], record label[Big Machine Records])",Reputation genres pop music. Reputation record label Big Machine Records. Reputation domain albums.,Reputation Pop Music Big Machine Records,"
Reputation is a pop music album released by Big Machine Records.",inform,albums,1,3
"inform(name[Gung Ho], genres[hard rock], contains[Glitter in Their Eyes])",Gung Ho genres hard rock. Gung Ho contains Glitter in Their Eyes. Gung Ho domain albums.,Gung Ho Hard Rock Glitter In Their Eyes,Gung Ho is a hard rock album featuring the song Glitter in Their Eyes.,inform,albums,1,3
"inform(genres[progressive rock], performer[Pink Floyd])",Animals genres progressive rock. Animals performer Pink Floyd. Animals domain albums.,Animals Progressive Rock Pink Floyd,Animals is a progressive rock album by Pink Floyd.,inform,albums,1,3
"inform(name[Rumours], genres[soft rock], contains[Dreams])",Rumours genres soft rock. Rumours contains Dreams. Rumours domain albums.,Rumours Soft Rock Dreams,"
Rumours is a soft rock album containing the song Dreams.",inform,albums,1,3
"inform(name[Now or Never], genres[pop rock], publication year[2002])",Now or Never genres pop rock. Now or Never publication year 2002. Now or Never domain albums.,Now Or Never Pop Rock 2002,Now or Never is a 2002 pop rock album.,inform,albums,1,3
"inform(name[In the Middle of Nowhere], genres[Eurodisco], producer[Dieter Bohlen])",In the Middle of Nowhere genres Eurodisco. In the Middle of Nowhere producer Dieter Bohlen. In the Middle of Nowhere domain albums.,In The Middle Of Nowhere Eurodisco Dieter Bohlen,In the Middle of Nowhere is a Eurodisco album produced by Dieter Bohlen.,inform,albums,1,3
"inform(name[Shine], genres[pop rock], performer[Cyndi Lauper])",Shine genres pop rock. Shine performer Cyndi Lauper. Shine domain albums.,Shine Pop Rock Cyndi Lauper,Shine is a pop rock album by Cyndi Lauper.,inform,albums,1,3
"inform(name[Just like You], genres[contemporary R&B], publication year[2007])",Just like You genres contemporary R&B. Just like You publication year 2007. Just like You domain albums.,Just Like You Contemporary R&B 2007,"
Just like You is a 2007 contemporary R&B album.",inform,albums,1,3
"inform(name[The Anvil], genres[synth-pop], publication year[1982], record label[Polydor Records])",The Anvil genres synth-pop. The Anvil publication year 1982. The Anvil record label Polydor Records. The Anvil domain albums.,The Anvil Synth-Pop 1982 Polydor Records,"
The Anvil is a 1982 synth-pop album released by Polydor Records.",inform,albums,1,4
"inform(name[The Beatles], genres[folk rock], record label[Apple Records], producer[George Martin])",The Beatles genres folk rock. The Beatles record label Apple Records. The Beatles producer George Martin. The Beatles domain albums.,The Beatles Folk Rock Apple Records George Martin," The Beatles is a folk rock album released on Apple Records, produced by George Martin.",inform,albums,1,4
"inform(name[Lover], genres[country music], record label[Republic Records], performer[Taylor Swift])",Lover genres country music. Lover record label Republic Records. Lover performer Taylor Swift. Lover domain albums.,Lover Country Music Republic Records Taylor Swift,"
Lover is a country music album released by Republic Records, performed by Taylor Swift.",inform,albums,1,4
"inform(name[Thriller], genres[rock music], publication year[1982], producer[Michael Jackson])",Thriller genres rock music. Thriller publication year 1982. Thriller producer Michael Jackson. Thriller domain albums.,Thriller Rock Music 1982 Michael Jackson,"

Thriller is a 1982 rock music album produced by Michael Jackson.",inform,albums,1,4
"inform(name[Toby Keith], genres[country music], rating[mediocre], contains[Shouldve Been a Cowboy])",Toby Keith genres country music. Toby Keith rating mediocre. Toby Keith contains Shouldve Been a Cowboy. Toby Keith domain albums.,Toby Keith Country Music Mediocre Shouldve Been A Cowboy,Toby Keith is a mediocre country music album with the song Shouldve Been a Cowboy.,inform,albums,1,4
"inform(name[One Voice], genres[pop music], producer[Ron Dante], publication year[1979])",One Voice genres pop music. One Voice producer Ron Dante. One Voice publication year 1979. One Voice domain albums.,One Voice Pop Music Ron Dante 1979,"
One Voice is a 1979 pop music album produced by Ron Dante.",inform,albums,1,4
"inform(name[In the Middle of Nowhere], genres[Eurodisco], contains[Lonely Tears in Chinatown], producer[Dieter Bohlen])",In the Middle of Nowhere genres Eurodisco. In the Middle of Nowhere contains Lonely Tears in Chinatown. In the Middle of Nowhere producer Dieter Bohlen. In the Middle of Nowhere domain albums.,In The Middle Of Nowhere Eurodisco Lonely Tears In Chinatown Dieter Bohlen," In the Middle of Nowhere is a Eurodisco album produced by Dieter Bohlen, featuring the song Lonely Tears in Chinatown.",inform,albums,1,4
"inform(name[Folklore], genres[alternative rock], record label[Republic Records], contains[Exile])",Folklore genres alternative rock. Folklore record label Republic Records. Folklore contains Exile. Folklore domain albums.,Folklore Alternative Rock Republic Records Exile," Folklore is an alternative rock album released by Republic Records, featuring the track Exile.",inform,albums,1,4
"inform(name[The Anvil], genres[synth-pop], publication year[1982], rating[mediocre])",The Anvil genres synth-pop. The Anvil publication year 1982. The Anvil rating mediocre. The Anvil domain albums.,The Anvil Synth-Pop 1982 Mediocre,The Anvil is a 1982 mediocre synth-pop album.,inform,albums,1,4
"inform(name[Rings Around the World], genres[indie rock], publication year[2001], performer[Super Furry Animals])",Rings Around the World genres indie rock. Rings Around the World publication year 2001. Rings Around the World performer Super Furry Animals. Rings Around the World domain albums.,Rings Around The World Indie Rock 2001 Super Furry Animals,"
Rings Around the World is an indie rock album released in 2001 by Super Furry Animals.",inform,albums,1,4
"inform(name[The Pick, the Sickle and the Shovel], genres[horrorcore], producer[RZA], performer[Gravediggaz])","The Pick, the Sickle and the Shovel genres horrorcore. The Pick, the Sickle and the Shovel producer RZA. The Pick, the Sickle and the Shovel performer Gravediggaz. The Pick, the Sickle and the Shovel domain albums.","The Pick, The Sickle And The Shovel Horrorcore Rza Gravediggaz","
The Pick, the Sickle and the Shovel is a horrorcore album produced by RZA and performed by Gravediggaz.",inform,albums,1,4
"inform(name[My Beautiful Dark Twisted Fantasy], genres[hip hop music], publication year[2010], contains[See Me Now])",My Beautiful Dark Twisted Fantasy genres hip hop music. My Beautiful Dark Twisted Fantasy publication year 2010. My Beautiful Dark Twisted Fantasy contains See Me Now. My Beautiful Dark Twisted Fantasy domain albums.,My Beautiful Dark Twisted Fantasy Hip Hop Music 2010 See Me Now,My Beautiful Dark Twisted Fantasy is a hip hop album from 2010 which contains the song See Me Now.,inform,albums,1,4
"inform(name[Zeit], genres[industrial metal], rating[excellent], publication year[2022])",Zeit genres industrial metal. Zeit rating excellent. Zeit publication year 2022. Zeit domain albums.,Zeit Industrial Metal Excellent 2022,Zeit is an excellent industrial metal album released in 2022.,inform,albums,1,4
"inform(name[Age to Age], genres[contemporary Christian music], contains[El Shaddai], record label[Myrrh Records])",Age to Age genres contemporary Christian music. Age to Age contains El Shaddai. Age to Age record label Myrrh Records. Age to Age domain albums.,Age To Age Contemporary Christian Music El Shaddai Myrrh Records," Age to Age is a contemporary Christian music album released by Myrrh Records, featuring the song El Shaddai.",inform,albums,1,4
"inform(name[Where I Wanna Be], genres[contemporary R&B], contains[U Know Whats Up], rating[mediocre])",Where I Wanna Be genres contemporary R&B. Where I Wanna Be contains U Know Whats Up. Where I Wanna Be rating mediocre. Where I Wanna Be domain albums.,Where I Wanna Be Contemporary R&B U Know Whats Up Mediocre,Where I Wanna Be is a mediocre contemporary R&B album featuring the song U Know Whats Up.,inform,albums,1,4
"inform(name[Thriller], genres[funk], producer[Michael Jackson], performer[Michael Jackson])",Thriller genres funk. Thriller producer Michael Jackson. Thriller performer Michael Jackson. Thriller domain albums.,Thriller Funk Michael Jackson Michael Jackson,"
Thriller is a funk album produced and performed by Michael Jackson.",inform,albums,1,4
"inform(name[Age to Age], genres[contemporary Christian music], record label[Myrrh Records], rating[mediocre])",Age to Age genres contemporary Christian music. Age to Age record label Myrrh Records. Age to Age rating mediocre. Age to Age domain albums.,Age To Age Contemporary Christian Music Myrrh Records Mediocre,Age to Age is a mediocre contemporary Christian music album released by Myrrh Records.,inform,albums,1,4
"inform(genres[hard rock], contains[Pigs on the Wing 2], performer[Pink Floyd])",Animals genres hard rock. Animals contains Pigs on the Wing 2. Animals performer Pink Floyd. Animals domain albums.,Animals Hard Rock Pigs On The Wing 2 Pink Floyd," Animals is a hard rock album by Pink Floyd, featuring the song Pigs on the Wing 2.",inform,albums,1,4
"inform(name[Rings Around the World], genres[electronic music], producer[Super Furry Animals], rating[mediocre])",Rings Around the World genres electronic music. Rings Around the World producer Super Furry Animals. Rings Around the World rating mediocre. Rings Around the World domain albums.,Rings Around The World Electronic Music Super Furry Animals Mediocre,"
Rings Around the World is a mediocre electronic music album produced by Super Furry Animals.",inform,albums,1,4
"inform(name[Rings Around the World], genres[indie rock], producer[Super Furry Animals], publication year[2001])",Rings Around the World genres indie rock. Rings Around the World producer Super Furry Animals. Rings Around the World publication year 2001. Rings Around the World domain albums.,Rings Around The World Indie Rock Super Furry Animals 2001,Rings Around the World is an indie rock album from 2001 produced by Super Furry Animals.,inform,albums,1,4
"inform(name[Patsy Cline Showcase], genres[country music], performer[Patsy Cline], rating[mediocre])",Patsy Cline Showcase genres country music. Patsy Cline Showcase performer Patsy Cline. Patsy Cline Showcase rating mediocre. Patsy Cline Showcase domain albums.,Patsy Cline Showcase Country Music Patsy Cline Mediocre,"
Patsy Cline Showcase is a mediocre country music album by Patsy Cline.",inform,albums,1,4
"inform(name[Let Me in Your Life], genres[rhythm and blues], contains[Im in Love], producer[Jerry Wexler])",Let Me in Your Life genres rhythm and blues. Let Me in Your Life contains Im in Love. Let Me in Your Life producer Jerry Wexler. Let Me in Your Life domain albums.,Let Me In Your Life Rhythm And Blues Im In Love Jerry Wexler," Let Me in Your Life is a rhythm and blues album produced by Jerry Wexler, featuring the song Im in Love.",inform,albums,1,4
"inform(name[The Future], genres[new jack swing], performer[Guy], producer[Teddy Riley])",The Future genres new jack swing. The Future performer Guy. The Future producer Teddy Riley. The Future domain albums.,The Future New Jack Swing Guy Teddy Riley," The Future is a new jack swing album by Guy, produced by Teddy Riley.",inform,albums,1,4
"inform(name[To Pimp a Butterfly], genres[hip hop music], contains[These Walls], record label[Top Dawg Entertainment])",To Pimp a Butterfly genres hip hop music. To Pimp a Butterfly contains These Walls. To Pimp a Butterfly record label Top Dawg Entertainment. To Pimp a Butterfly domain albums.,To Pimp A Butterfly Hip Hop Music These Walls Top Dawg Entertainment," To Pimp a Butterfly is a hip hop album released by Top Dawg Entertainment, featuring the song These Walls.",inform,albums,1,4
"inform(name[Thriller], genres[contemporary R&B], record label[Epic Records], publication year[1982])",Thriller genres contemporary R&B. Thriller record label Epic Records. Thriller publication year 1982. Thriller domain albums.,Thriller Contemporary R&B Epic Records 1982,Thriller is a 1982 contemporary R&B album released by Epic Records.,inform,albums,1,4
"inform(name[Age to Age], genres[contemporary Christian music], rating[mediocre], producer[Brown Bannister])",Age to Age genres contemporary Christian music. Age to Age rating mediocre. Age to Age producer Brown Bannister. Age to Age domain albums.,Age To Age Contemporary Christian Music Mediocre Brown Bannister,"
Age to Age is a mediocre contemporary Christian music album produced by Brown Bannister.",inform,albums,1,4
"inform(name[Patsy Cline Showcase], genres[country music], record label[Decca], contains[Crazy])",Patsy Cline Showcase genres country music. Patsy Cline Showcase record label Decca. Patsy Cline Showcase contains Crazy. Patsy Cline Showcase domain albums.,Patsy Cline Showcase Country Music Decca Crazy,"
Patsy Cline Showcase is a country music album released by Decca, featuring the song Crazy.",inform,albums,1,4
