mr_new,pseudo_mr,text,da,entity,num_hops,num_triples,pred,da_acc,LM_prob,PPL,pseudo_bleu,BBLEU
Thurn and Taxis rating good. Thurn and Taxis developer Andreas Seyfarth. Manhattan developer Andreas Seyfarth.,good Thurn and Taxis Andreas Seyfarth Manhattan," You said that you like Thurn and Taxis. Is that the same for all of Andreas Seyfarth's games, like Manhattan?",verify_attribute,boardgames,3,3,verify_attribute,1,0.01160296802,86.18484497,6.9645418,0.8347742
Battle Masters genre fantasy. Talisman genre fantasy. Battle Masters publication date 1992. Dungeon! genre fantasy.,Battle Masters fantasy Talisman 1992 Dungeon!," Battle Masters is a fantasy game published in 1992, while Talisman and Dungeon! are also fantasy games.",inform,boardgames,2,4,inform,1,0.008801166112,113.6213074,6.228496954,0.8134607
Monopoly publisher Hasbro. Pictionary publisher Hasbro. Mastermind publisher Hasbro.,Monopoly Hasbro Pictionary Mastermind," Monopoly, Pictionary and Mastermind are all published by Hasbro.",inform,boardgames,2,3,inform,1,0.01253671071,79.76573944,5.30015669,0.86075485
Battle Masters based on Warhammer. Warhammer publisher Games Workshop. Space Hulk publisher Games Workshop. Battle Masters genre fantasy.,Battle Masters Warhammer Games Workshop Space Hulk fantasy," Battle Masters and Space Hulk are fantasy games based on Warhammer, published by Games Workshop.",inform,boardgames,3,4,inform,1,0.008633422011,115.8289261,8.513012361,0.8994988
War of 1812 publisher Columbia Games. War of 1812 publisher Columbia Games. War of 1812 minimum number of players 2.,War of 1812 Columbia Games War of 1812 2,War of 1812 by Columbia Games is a game for two players.,inform,boardgames,3,3,inform,1,0.01333607234,74.98459625,14.45892467,0.78133434
fantasy rating good. Dungeon! genre fantasy.,good fantasy Dungeon!," What do you like about Dungeon!, a fantasy game, that makes it good?",request_explanation,boardgames,2,2,request_explanation,1,0.01075056094,93.0184021,5.439330544,0.75259674
science fiction rating excellent. Star Fleet Battles genre science fiction.,excellent science fiction Star Fleet Battles,What makes Star Fleet Battles a science fiction game you love?,request_explanation,boardgames,2,2,request_explanation,1,0.005425590448,184.3117371,15.85116569,0.8537316
Star Realms developer Darwin Kastle. Star Realms developer Darwin Kastle. Star Realms developer Darwin Kastle. Star Realms publisher Iello. King of New York publisher Iello.,Star Realms Darwin Kastle Star Realms Darwin Kastle Iello King of New York,Star Realms and King of New York are both developed by Darwin Kastle and published by Iello.,inform,boardgames,3,6,inform,1,0.005560789443,179.8305817,18.71015823,0.8310161
Mangala rating average. Mangala based on mancala. Bao based on mancala.,average Mangala mancala Bao,I think Mangala is an average game. I find mancala more entertaining when it's played with Bao pieces rather than with Mangala.,give_opinion,boardgames,3,3,give_opinion,1,0.01257445312,79.52632141,2.224972979,0.7761571
Battle Masters based on Warhammer. Warhammer publisher Games Workshop. White Dwarf publisher Games Workshop. Battle Masters genre fantasy.,Battle Masters Warhammer Games Workshop White Dwarf fantasy," Battle Masters is a fantasy game based on Warhammer, which is published by Games Workshop along with White Dwarf.",inform,boardgames,3,4,inform,1,0.02440834139,40.96960068,6.760229885,0.8726596
fantasy rating good. Mage Knight genre fantasy.,good fantasy Mage Knight," What do you like about Mage Knight, a fantasy game, that makes it good?",request_explanation,boardgames,2,2,request_explanation,1,0.01499509266,66.68848419,5.439330544,0.81194025
Axis & Allies genre board wargame. Machiavelli genre board wargame. Axis & Allies developer Larry Harris.,Axis & Allies board wargame Machiavelli Larry Harris,Axis & Allies and Machiavelli are board wargames developed by Larry Harris.,inform,boardgames,2,3,inform,1,0.005753817624,173.7976532,15.72780094,0.9539111
science fiction rating excellent. Ogre genre science fiction.,excellent science fiction Ogre,What do you find so excellent about the science fiction elements of Ogre?,request_explanation,boardgames,2,2,request_explanation,1,0.009139710904,109.4126511,6.754312829,0.8037772
HeroQuest publisher Games Workshop. Talisman publisher Games Workshop.,HeroQuest Games Workshop Talisman,Are you familiar with Games Workshop? HeroQuest and Talisman are two of their games.,recommend,boardgames,2,2,recommend,1,0.02332050076,42.88072586,5.816635421,0.82600707
Battle Masters based on Warhammer. Warhammer Online: Age of Reckoning based on Warhammer. Battle Masters publication date 1992. Battle Masters maximum number of players 2. Warhammer publisher Games Workshop. Warhammer: Shadow of the Horned Rat based on Warhammer.,Battle Masters Warhammer Warhammer Online: Age of Reckoning 1992 2 Games Workshop Warhammer: Shadow of the Horned Rat," Battle Masters is based on Warhammer and was published in 1992 by Games Workshop, allowing for 2 players. Other games based on Warhammer include Warhammer Online: Age of Reckoning and Warhammer: Shadow of the Horned Rat.",inform,boardgames,2,6,inform,1,0.02828007571,35.36058426,28.65203424,0.92278075
strategy game rating poor. SD Gundam World: Gachapon Senshi 4 - New Type Story genre strategy game.,poor strategy game SD Gundam World: Gachapon Senshi 4 - New Type Story,Why don't you like SD Gundam World: Gachapon Senshi 4 - New Type Story strategy games?,request_explanation,boardgames,2,2,request_explanation,1,0.003657095919,273.4410095,58.56596027,0.93322945
Barbarossa genre fantasy. Mage Knight genre fantasy. Barbarossa publisher Franckh-Kosmos.,Barbarossa fantasy Mage Knight Franckh-Kosmos,Barbarossa and Mage Knight are fantasy games published by Franckh-Kosmos.,inform,boardgames,2,3,inform,1,0.00409317801,244.3089447,9.425159511,0.9093441
Lord of the Rings developer Reiner Knizia. Modern Art developer Reiner Knizia.,Lord of the Rings Reiner Knizia Modern Art," Have you ever played a game by Reiner Knizia, like Lord of the Rings or Modern Art?",suggest,boardgames,2,2,suggest,1,0.0213164162,46.91220093,17.12473045,0.84676737
Cosmic Encounter genre science fiction. Space Crusade genre science fiction.,Cosmic Encounter science fiction Space Crusade,Do you ever play science fiction games like Cosmic Encounter or Space Crusade?,suggest,boardgames,2,2,suggest,1,0.01804945354,55.40333939,9.837489906,0.86996555
Star Realms publisher Iello. Andor: The Family Fantasy Game publisher Iello. Raids publisher Iello.,Star Realms Iello Andor: The Family Fantasy Game Raids," Star Realms, Andor: The Family Fantasy Game, and Raids are all published by Iello.",inform,boardgames,2,3,inform,1,0.003009499007,332.2812195,31.46660997,0.89937615
abstract strategy game rating average. Pente genre abstract strategy game.,average abstract strategy game Pente," What makes Pente, an abstract strategy game, just average for you?",request_explanation,boardgames,2,2,request_explanation,1,0.003122309678,320.2757263,12.01105543,0.90981746
"Chicago publisher Ravensburger. Rivers, Roads & Rails publisher Ravensburger. Chicago maximum number of players 4. Chicago publisher Playmix. Chicago publisher Playmix. ","Chicago Ravensburger Rivers, Roads & Rails 4 Playmix Chicago"," Chicago and Rivers, Roads & Rails are both published by Ravensburger and Playmix. Chicago is for up to 4 players.",inform,boardgames,2,5,inform,1,0.004893506352,204.3524475,18.33170495,0.90004504
Thurn and Taxis developer Andreas Seyfarth. Thurn and Taxis developer Andreas Seyfarth.,Thurn and Taxis Andreas Seyfarth Thurn and Taxis,Have you ever heard of Andreas Seyfarth's Thurn and Taxis? I think you'd like it.,recommend,boardgames,2,2,recommend,1,0.01776350732,56.2951889,9.147827112,0.86185896
A Game of Thrones rating good. A Game of Thrones publication date 2003.,good A Game of Thrones 2003," I think A Game of Thrones is a good game, considering it was released back in 2003.",give_opinion,boardgames,2,2,give_opinion,1,0.0477722392,20.93265915,14.02577516,0.7553991
Betrayal at House on the Hill rating average. Betrayal at House on the Hill publisher Avalon Hill. Betrayal at House on the Hill genre cooperative board game.,average Betrayal at House on the Hill Avalon Hill cooperative board game," Betrayal at House on the Hill is an average game, but I think Avalon Hill did a good job with it, especially since it's a cooperative board game.",give_opinion,boardgames,2,3,give_opinion,1,0.03412436902,29.30457115,20.89685256,0.8745357
Risk rating average. Risk publisher Miro Company. Can't Stop publisher Miro Company.,average Risk Miro Company Can't Stop,You told me Risk was just okay. Does this usually hold true for other Miro Company games like Can't Stop?,verify_attribute,boardgames,2,3,verify_attribute,1,0.005740356768,174.2052002,5.165604006,0.660776
Lord of the Rings rating average. Lord of the Rings developer Reiner Knizia. Whoowasit? developer Reiner Knizia.,average Lord of the Rings Reiner Knizia Whoowasit?,You said Lord of the Rings was just okay. Does this extend to other Reiner Knizia games like Whoowasit?,verify_attribute,boardgames,3,3,verify_attribute,1,0.004895244779,204.2798767,15.36220823,0.76061004
Mystery! Motive for Murder rating average. Mystery! Motive for Murder genre mystery fiction. H. P. Lovecraft genre mystery fiction.,average Mystery! Motive for Murder mystery fiction H. P. Lovecraft,You said Mystery! Motive for Murder was just okay. Is that how you usually feel about mystery fiction games like H. P. Lovecraft?,verify_attribute,boardgames,2,3,verify_attribute,1,0.01201993443,83.19512939,26.94945341,0.84179157
Spirit Island based on Spirit Island. Spirit Island country of origin United States of America. Spirit Island publication date 2017. Spirit Island maximum number of players 4. Spirit Island genre cooperative board game. Spirit Island genre cooperative board game. Spirit Island publication date 2020.,Spirit Island Spirit Island United States of America 2017 4 cooperative board game Spirit Island 2020," Spirit Island is a cooperative board game based on the Spirit Island game, published in 2017 and 2020 in the United States of America, for up to 4 players.",inform,boardgames,2,7,inform,1,0.0348025321,28.73354149,13.58560869,0.86516744
Star Realms rating excellent. Star Realms based on Star Realms.,excellent Star Realms Star Realms," I think Star Realms is an excellent game. It's based on the classic Star Realms, but it has been improved with new mechanics and features.",give_opinion,boardgames,2,2,give_opinion,1,0.05556275614,17.99766731,3.993638176,0.7167526
Chicago rating poor. Chicago publisher Playmix. Chicago publisher Playmix.,poor Chicago Playmix Chicago," You said you didn't like Chicago, which was published by Playmix. Is this usually the case for all Playmix games?",verify_attribute,boardgames,3,3,verify_attribute,1,0.01460603803,68.46483612,1.958224833,0.608919
Stratego rating average. Stratego publisher Milton Bradley Company. Heroscape publisher Milton Bradley Company.,average Stratego Milton Bradley Company Heroscape," I think Stratego is an average game. The Milton Bradley Company did a decent job making it, but I prefer Heroscape, also published by Milton Bradley Company.",give_opinion,boardgames,2,3,give_opinion,1,0.02019259003,49.52311707,5.30918756,0.8714007
Crossings genre abstract strategy game. Reversi Champion genre abstract strategy game.,Crossings abstract strategy game Reversi Champion,Crossings and Reversi Champion are both abstract strategy games.,inform,boardgames,2,2,inform,1,0.001479954716,675.6963501,12.54931062,0.9021106
Betrayal at House on the Hill rating average. Betrayal at House on the Hill genre cooperative board game. Betrayal at House on the Hill publisher Wizards of the Coast.,average Betrayal at House on the Hill cooperative board game Wizards of the Coast,Betrayal at House on the Hill is an average cooperative board game. I think Wizards of the Coast could have done a better job with the game.,give_opinion,boardgames,2,3,give_opinion,1,0.02618008053,38.19697952,28.79706531,0.88296485
Barbarossa developer Klaus Teuber. The Settlers of Catan developer Klaus Teuber. Entdecker developer Klaus Teuber.,Barbarossa Klaus Teuber The Settlers of Catan Entdecker," Klaus Teuber developed Barbarossa, The Settlers of Catan, and Entdecker.",inform,boardgames,2,3,give_opinion,0,0.004637773382,215.6207123,24.71244255,0.9469069
abstract strategy game rating average. Phutball genre abstract strategy game.,average abstract strategy game Phutball," What makes Phutball, an abstract strategy game, just average for you?",request_explanation,boardgames,2,2,request_explanation,1,0.003324775513,300.7721863,12.01105543,0.92526406
Twilight Struggle rating excellent. Twilight Struggle publisher GMT Games. A World at War publisher GMT Games.,excellent Twilight Struggle GMT Games A World at War," You said that Twilight Struggle is an excellent game. Is A World at War just as great for you, being published by GMT Games?",verify_attribute,boardgames,3,3,verify_attribute,1,0.01149627019,86.98473358,12.09034063,0.857331
Punaisten ja valkoisten taistelu Suomessa 1918 rating poor. Punaisten ja valkoisten taistelu Suomessa 1918 genre wargame. Darwinia Demo genre wargame.,poor Punaisten ja valkoisten taistelu Suomessa 1918 wargame Darwinia Demo,I think Punaisten ja valkoisten taistelu Suomessa 1918 is a poor wargame compared to Darwinia Demo.,give_opinion,boardgames,3,3,give_opinion,1,0.001671102132,598.4074707,33.5070408,0.97023124
Cosmic Encounter rating average. Cosmic Encounter genre science fiction. RoboRally genre science fiction.,average Cosmic Encounter science fiction RoboRally," Cosmic Encounter and RoboRally are both science fiction-themed games, but I find Cosmic Encounter to be just an average game, whereas RoboRally is quite fun.",give_opinion,boardgames,3,3,give_opinion,1,0.02947617452,33.92570496,3.358236026,0.82482713
Carcassonne developer Klaus-Jürgen Wrede. Carcassonne developer Klaus-Jürgen Wrede.,Carcassonne Klaus-Jürgen Wrede Carcassonne,Are you familiar with Carcassonne from Klaus-Jürgen Wrede? It's a great game.,recommend,boardgames,2,2,recommend,1,0.02647407895,37.77279663,6.285596338,0.8217095
Punaisten ja valkoisten taistelu Suomessa 1918 genre wargame. Darwinia Demo genre wargame.,Punaisten ja valkoisten taistelu Suomessa 1918 wargame Darwinia Demo,Have you ever played a wargame like Punaisten ja valkoisten taistelu Suomessa 1918 or Darwinia Demo?,suggest,boardgames,2,2,suggest,1,0.001961056323,509.9292603,32.63598327,0.9606963
Betrayal at House on the Hill publisher Hasbro. Pictionary publisher Hasbro. Betrayal at House on the Hill publisher Wizards of the Coast. Betrayal at House on the Hill publisher Avalon Hill. Battleship publisher Hasbro.,Betrayal at House on the Hill Hasbro Pictionary Wizards of the Coast Avalon Hill Battleship," Betrayal at House on the Hill is published by Hasbro, Wizards of the Coast and Avalon Hill, while Pictionary and Battleship are published by Hasbro.",inform,boardgames,2,5,inform,1,0.02530668954,39.51524353,28.4955776,0.82441276
Spirit Island genre cooperative board game. The Crew: The Quest for Planet Nine genre cooperative board game. Spirit Island minimum number of players 1. Spirit Island based on Spirit Island. Spirit Island country of origin United States of America.,Spirit Island cooperative board game The Crew: The Quest for Planet Nine 1 Spirit Island United States of America," Spirit Island and The Crew: The Quest for Planet Nine are both cooperative board games from the United States of America, with Spirit Island based on the game and requiring a minimum of 1 player.",inform,boardgames,2,5,inform,1,0.02099284537,47.63527679,28.97107963,0.86009437
HeroQuest publisher Games Workshop. Blood Bowl publisher Games Workshop. Blood Bowl genre fantasy. HeroQuest based on HeroQuest.,HeroQuest Games Workshop Blood Bowl fantasy HeroQuest," HeroQuest and Blood Bowl are both from Games Workshop, with HeroQuest based on the HeroQuest universe and Blood Bowl being a fantasy game.",inform,boardgames,3,4,inform,1,0.02602700556,38.42163086,4.899864501,0.91788733
Lord of the Rings rating average. Lord of the Rings based on The Lord of the Rings. The Lord of the Rings country of origin United Kingdom.,average Lord of the Rings The Lord of the Rings United Kingdom," I think Lord of the Rings is an average game, even though it is based on The Lord of the Rings, which is a classic from the United Kingdom.",give_opinion,boardgames,3,3,give_opinion,1,0.06310335008,15.8470192,20.21077149,0.81352985
Lord of the Rings based on The Lord of the Rings. The Lord of the Rings country of origin United Kingdom. Lord of the Rings genre fantasy. The Lord of the Rings publisher George Allen & Unwin.,Lord of the Rings The Lord of the Rings United Kingdom fantasy George Allen & Unwin," Lord of the Rings is a fantasy game based on The Lord of the Rings, published in the United Kingdom by George Allen & Unwin.",inform,boardgames,2,4,inform,1,0.09441300974,10.59176064,32.88861494,0.92081004
Lord of the Rings based on The Lord of the Rings. The Lord of the Rings genre high fantasy.,Lord of the Rings The Lord of the Rings high fantasy,Have you heard of Lord of the Rings? It's a high fantasy game based on The Lord of the Rings.,recommend,boardgames,2,2,recommend,1,0.0961600927,10.39932442,29.44673105,0.88764143
Chicago publisher Ravensburger. Lotus publisher Ravensburger.,Chicago Ravensburger Lotus,Have you ever tried Ravensburger's games like Chicago or Lotus?,suggest,boardgames,2,2,suggest,1,0.002945311124,339.5227051,4.456882761,0.8633025
Descent: Journeys in the Dark rating good. Descent: Journeys in the Dark publisher Fantasy Flight Games. Dust publisher Fantasy Flight Games.,good Descent: Journeys in the Dark Fantasy Flight Games Dust," I think Fantasy Flight Games produces really good games, so I enjoyed playing Descent: Journeys in the Dark and Dust.",give_opinion,boardgames,3,3,give_opinion,1,0.02083281677,48.00119019,27.15160733,0.84689486
Risk publisher Miro Company. Rich Uncle publisher Miro Company.,Risk Miro Company Rich Uncle," Have you ever played a game by Miro Company, like Risk or Rich Uncle?",suggest,boardgames,2,2,suggest,1,0.005813995783,171.9987488,7.314031827,0.79971063
board wargame rating average. Risk genre board wargame.,average board wargame Risk,What makes Risk-like board wargames just average for you?,request_explanation,boardgames,2,2,request_explanation,1,0.001780114564,561.7615967,4.990049702,0.86565167
HeroQuest genre fantasy. Dark Tower genre fantasy. HeroQuest maximum number of players 5. HeroQuest minimum number of players 2. HeroQuest minimum number of players 2. HeroQuest publisher Games Workshop. A Game of Thrones genre fantasy.,HeroQuest fantasy Dark Tower 5 2 2 Games Workshop A Game of Thrones," HeroQuest is a fantasy game published by Games Workshop for 2-5 players, while Dark Tower and A Game of Thrones are also fantasy games.",inform,boardgames,2,7,inform,1,0.0249693912,40.04903412,12.50076306,0.8271214
HeroQuest publisher Games Workshop. Blood Bowl publisher Games Workshop. Blood Bowl genre fantasy. HeroQuest minimum number of players 2.,HeroQuest Games Workshop Blood Bowl fantasy 2," HeroQuest and Blood Bowl are both published by Games Workshop, with HeroQuest requiring a minimum of 2 players and Blood Bowl being a fantasy game.",inform,boardgames,3,4,inform,1,0.02712714431,36.86344528,4.514788618,0.8541459
Star Realms rating excellent. Star Realms publisher White Wizard Games. Star Realms publisher White Wizard Games.,excellent Star Realms White Wizard Games Star Realms," I believe Star Realms is an excellent game, thanks to the collaboration between White Wizard Games and White Wizard Games.",give_opinion,boardgames,3,3,give_opinion,1,0.0225022374,44.44002533,8.461633959,0.72604
Chicago publisher Ravensburger. The Name of the Rose publisher Ravensburger. Chicago minimum number of players 2. Chicago publisher Flying Turtle Games. Chicago publisher Playmix. Chicago publisher Playmix.,Chicago Ravensburger The Name of the Rose 2 Flying Turtle Games Playmix Chicago," Chicago is published by Ravensburger, Flying Turtle Games, Playmix, and The Name of the Rose by Ravensburger. Chicago requires a minimum of 2 players.",inform,boardgames,2,6,inform,1,0.01103723593,90.6023941,18.18958799,0.8730963
cooperative board game rating excellent. Betrayal at House on the Hill genre cooperative board game.,excellent cooperative board game Betrayal at House on the Hill,What do you find so great about the cooperative board game Betrayal at House on the Hill?,request_explanation,boardgames,2,2,request_explanation,1,0.01938316714,51.59115601,45.04662723,0.8997127
card game rating average. For the Queen game mechanics card game.,average card game For the Queen," What makes For the Queen, a card game, just an average game for you?",request_explanation,boardgames,2,2,request_explanation,1,0.008619428291,116.0169754,11.20375434,0.8492711
mystery fiction rating average. The Rembrandt Affair genre mystery fiction.,average mystery fiction The Rembrandt Affair,"
What makes The Rembrandt Affair mystery fiction only average for you?",request_explanation,boardgames,2,2,request_explanation,1,0.004467331277,223.84729,16.59038701,0.9292555
board wargame rating average. Memoir '44 genre board wargame.,average board wargame Memoir '44," What do you find to be average about Memoir '44, a board wargame?",request_explanation,boardgames,2,2,request_explanation,1,0.006562223418,152.3873749,7.859438682,0.9117929
Yomi genre card game. For the Queen game mechanics card game. Yomi based on Yomi. Yomi minimum number of players 2. Yomi minimum number of players 2.,Yomi card game For the Queen Yomi 2 2," Yomi and For the Queen are both card games based on Yomi, with Yomi requiring at least 2 players.",inform,boardgames,2,5,inform,1,0.01420434811,70.40097809,8.355177121,0.8621581
HeroQuest genre fantasy. Mage Knight genre fantasy. HeroQuest maximum number of players 5. HeroQuest minimum number of players 2. HeroQuest minimum number of players 2. Blood Bowl genre fantasy.,HeroQuest fantasy Mage Knight 5 2 2 Blood Bowl," HeroQuest and Mage Knight are both fantasy games for between 2 and 5 players, while Blood Bowl is another fantasy game.",inform,boardgames,2,6,inform,1,0.01217269039,82.15110779,5.538696233,0.7770889
Twilight Struggle rating excellent. Twilight Struggle maximum number of players 2.,excellent Twilight Struggle 2," I think Twilight Struggle is an excellent game. It's great for two players, and it's a great way to spend an evening.",give_opinion,boardgames,2,2,give_opinion,1,0.04831895405,20.69581223,3.333744983,0.66988915
Stratego publisher Milton Bradley Company. Connect Four publisher Milton Bradley Company.,Stratego Milton Bradley Company Connect Four," Have you ever tried a game from Milton Bradley Company, like Stratego or Connect Four?",suggest,boardgames,2,2,suggest,1,0.01003880817,99.61341858,11.20375434,0.8636978
Chicago rating poor. Chicago publisher Ravensburger. The Name of the Rose publisher Ravensburger.,poor Chicago Ravensburger The Name of the Rose," You said that you didn't like Chicago, which was published by Ravensburger. Does the same hold true for other Ravensburger games like The Name of the Rose?",verify_attribute,boardgames,3,3,verify_attribute,1,0.01785947017,55.99270248,12.64203704,0.7833463
Sherlock Holmes Consulting Detective game mechanics gamebook. Blood Sword genre gamebook. Sherlock Holmes Consulting Detective minimum number of players 1. Sherlock Holmes Consulting Detective game mechanics deductive reasoning. Sherlock Holmes Consulting Detective game mechanics deductive reasoning. Choose Your Own Adventure genre gamebook.,Sherlock Holmes Consulting Detective gamebook Blood Sword 1 deductive reasoning Sherlock Holmes Consulting Detective Choose Your Own Adventure," Sherlock Holmes Consulting Detective is a gamebook involving deductive reasoning for 1 player, while Blood Sword and Choose Your Own Adventure are also gamebooks.",inform,boardgames,2,6,inform,1,0.006673911945,149.8371582,22.35444509,0.8433612
Punaisten ja valkoisten taistelu Suomessa 1918 genre wargame. Defend the Highlands genre wargame. Punaisten ja valkoisten taistelu Suomessa 1918 minimum number of players 2. Punaisten ja valkoisten taistelu Suomessa 1918 maximum number of players 2. DEFCON Demo genre wargame. War on Terror genre wargame.,Punaisten ja valkoisten taistelu Suomessa 1918 wargame Defend the Highlands 2 2 DEFCON Demo War on Terror," Punaisten ja valkoisten taistelu Suomessa 1918, Defend the Highlands, DEFCON Demo, and War on Terror are all wargames for 2 players.",inform,boardgames,2,6,inform,1,0.002796769956,357.5553284,30.70898761,0.95161134
Axis & Allies genre board wargame. Star Wars: X-Wing Miniatures Game genre board wargame. Axis & Allies publication date 1981. Axis & Allies developer Larry Harris. Axis & Allies country of origin United States of America. Axis & Allies publication date 1981. Axis & Allies developer Larry Harris.,Axis & Allies board wargame Star Wars: X-Wing Miniatures Game 1981 Larry Harris United States of America 1981 Larry Harris,Axis & Allies and Star Wars: X-Wing Miniatures Game are board wargames developed by Larry Harris in 1981 and published in the United States of America.,inform,boardgames,2,7,inform,1,0.02038351115,49.05926132,32.12854968,0.88804394
Axis & Allies genre board wargame. Rise and Decline of the Third Reich genre board wargame. Axis & Allies maximum number of players 5.,Axis & Allies board wargame Rise and Decline of the Third Reich 5,Axis & Allies and Rise and Decline of the Third Reich are board wargames for up to 5 players.,inform,boardgames,2,3,inform,1,0.01282041877,78.0005722,37.51840463,0.9286192
HeroQuest publisher Games Workshop. Warhammer Fantasy Roleplay publisher Games Workshop. HeroQuest maximum number of players 5. HeroQuest maximum number of players 5. HeroQuest based on HeroQuest.,HeroQuest Games Workshop Warhammer Fantasy Roleplay 5 5 HeroQuest,HeroQuest and Warhammer Fantasy Roleplay are both from Games Workshop and involve up to 5 players. HeroQuest is based on HeroQuest.,inform,boardgames,2,5,inform,1,0.02256623425,44.31399536,8.668528067,0.87917185
Punaisten ja valkoisten taistelu Suomessa 1918 genre wargame. War of 1812 genre wargame.,Punaisten ja valkoisten taistelu Suomessa 1918 wargame War of 1812,Have you ever tried a wargame like Punaisten ja valkoisten taistelu Suomessa 1918 or War of 1812?,suggest,boardgames,2,2,suggest,1,0.003543855756,282.1785278,34.57913759,0.9602952
Spirit Island genre cooperative board game. Betrayal at House on the Hill genre cooperative board game. Betrayal at House on the Hill publisher Asmodee. Spirit Island based on Spirit Island. Spirit Island based on Spirit Island. Spirit Island based on Spirit Island.,Spirit Island cooperative board game Betrayal at House on the Hill Asmodee Spirit Island Spirit Island Spirit Island," Spirit Island and Betrayal at House on the Hill are both cooperative board games, with the latter being published by Asmodee. Spirit Island is based on the Spirit Island universe.",inform,boardgames,3,6,inform,1,0.02339558943,42.74309921,20.15310822,0.91072315
Spirit Island genre cooperative board game. Unsettled genre cooperative board game.,Spirit Island cooperative board game Unsettled," Are you familiar with cooperative board games? If not, you should try Spirit Island and Unsettled.",recommend,boardgames,2,2,recommend,1,0.01346474416,74.26802826,6.054506513,0.77586657
Chicago rating poor. Chicago minimum number of players 2. Chicago publisher Ravensburger.,poor Chicago 2 Ravensburger," I think Chicago is a poor game. Even though it's designed for two players and published by Ravensburger, it doesn't provide a satisfying experience.",give_opinion,boardgames,2,3,give_opinion,1,0.01676420912,59.65089035,1.826472886,0.68458647
science fiction rating average. Star Realms genre science fiction.,average science fiction Star Realms,What makes Star Realms an average science fiction game for you?,request_explanation,boardgames,2,2,request_explanation,1,0.005765462438,173.4466248,15.85116569,0.8985126
board wargame rating excellent. Rise and Decline of the Third Reich genre board wargame.,excellent board wargame Rise and Decline of the Third Reich,What makes Rise and Decline of the Third Reich board wargames so excellent for you?,request_explanation,boardgames,2,2,request_explanation,1,0.006766582934,147.78508,39.65384288,0.9238912
Axis & Allies rating average. Axis & Allies genre board wargame. Buck Rogers – Battle for the 25th Century genre board wargame.,average Axis & Allies board wargame Buck Rogers – Battle for the 25th Century,You said Axis & Allies was just okay. Does this extend to other board wargames like Buck Rogers – Battle for the 25th Century?,verify_attribute,boardgames,3,3,verify_attribute,1,0.007630356187,131.055481,32.03759016,0.8610069
Enchanted Forest developer Alex Randolph. Leinen los! developer Alex Randolph.,Enchanted Forest Alex Randolph Leinen los!," Have you ever played a game by Alex Randolph, such as Enchanted Forest or Leinen los!?",suggest,boardgames,2,2,suggest,1,0.003488450947,286.6601868,11.07600789,0.86869055
Battle Masters based on Warhammer. Warhammer: Dark Omen based on Warhammer.,Battle Masters Warhammer Warhammer: Dark Omen,Are you familiar with Warhammer? You should check out Battle Masters and Warhammer: Dark Omen.,recommend,boardgames,2,2,recommend,1,0.0143621047,69.62767792,16.6174293,0.9250166
Betrayal at House on the Hill publisher Hasbro. Monopoly publisher Hasbro. Monopoly game mechanics bidding. Betrayal at House on the Hill genre horror fiction. Betrayal at House on the Hill publication date 2004. Betrayal at House on the Hill publisher Avalon Hill.,Betrayal at House on the Hill Hasbro Monopoly bidding horror fiction 2004 Avalon Hill,Betrayal at House on the Hill is a horror fiction game published by Hasbro in 2004 and by Avalon Hill. Monopoly is also from Hasbro and involves bidding mechanics.,inform,boardgames,3,6,inform,1,0.01646391068,60.73891068,19.86516085,0.82746375
Afrikan tähti genre roll-and-move game. Sveaborg genre roll-and-move game. Afrikan tähti publication date 1951. Afrikan tähti: Retkikunnat based on Afrikan tähti.,Afrikan tähti roll-and-move game Sveaborg 1951 Afrikan tähti: Retkikunnat," Afrikan tähti and Sveaborg are roll-and-move games, with Afrikan tähti being published in 1951 and Afrikan tähti: Retkikunnat being based on it.",inform,boardgames,2,4,inform,1,0.01110204331,90.07350922,12.40959712,0.95369345
Lord of the Rings based on The Lord of the Rings. Bored of the Rings based on The Lord of the Rings. Lord of the Rings genre fantasy. Lord of the Rings genre fantasy. Lord of the Rings genre fantasy. Lord of the Rings minimum number of players 2.,Lord of the Rings The Lord of the Rings Bored of the Rings fantasy fantasy fantasy 2," Lord of the Rings and Bored of the Rings are both fantasy games based on The Lord of the Rings, with Lord of the Rings requiring at least two players.",inform,boardgames,2,6,inform,1,0.05356648245,18.66839027,25.96054381,0.8148597
Enchanted Forest rating average. Enchanted Forest developer Michel Matschoss.,average Enchanted Forest Michel Matschoss,You said Enchanted Forest was decent. Is that how you feel about all the games by Michel Matschoss?,verify_attribute,boardgames,2,2,verify_attribute,1,0.007857781069,127.2623901,5.415315254,0.7881698
Mangala genre abstract strategy game. Phutball genre abstract strategy game.,Mangala abstract strategy game Phutball," Do you ever play abstract strategy games, like Mangala or Phutball?",suggest,boardgames,2,2,suggest,1,0.006007571799,166.456604,7.347053126,0.9020492
Mangala rating average. Mangala based on mancala. Lamlameta based on mancala.,average Mangala mancala Lamlameta," I think Mangala is an average game. I'm used to playing mancala with Lamlameta, and while Mangala is based on the same rules, I find it to be a bit too slow for my liking.",give_opinion,boardgames,3,3,give_opinion,1,0.02654816889,37.66738129,1.33392649,0.7626491
