mr,mr_new,pseudo_mr,text,da,entity,num_hops,num_triples
"request_explanation(name[Winona Ryder], rating[good], name[Show Me a Hero], cast member[Winona Ryder])",Winona Ryder rating good. Show Me a Hero cast member Winona Ryder. Winona Ryder domain tv.,Winona Ryder good Winona Ryder Show Me a Hero,What is it about Winona Ryder's performance in Show Me a Hero that you like so much?,request_explanation,tv shows,2,3
"request_explanation(name[science fiction television program], rating[good])",science fiction television program rating good. Beauty and the Beast genre science fiction television program. science fiction television program domain tv.,science fiction television program good science fiction television program Beauty and the Beast," What do you think makes Beauty and the Beast, a science fiction television program, so good?",request_explanation,tv shows,2,3
"suggest(name[Cougar Town], screenwriter[Bill Lawrence], name[Scrubs], cast member[Bill Lawrence])",Cougar Town screenwriter Bill Lawrence. Scrubs cast member Bill Lawrence. Cougar Town domain tv.,Cougar Town Bill Lawrence Scrubs," Have you watched any Bill Lawrence shows, like Cougar Town and Scrubs?",suggest,tv shows,2,3
"verify_attribute(name[Perry Mason], rating[poor], characters[Perry Mason], cast member[Gretchen Mol])",Perry Mason rating poor. Perry Mason characters Perry Mason. Perry Mason cast member Gretchen Mol. Perry Mason domain tv.,Perry Mason poor Perry Mason Perry Mason | Perry Mason Gretchen Mol,You said Perry Mason was poor. Do you usually think poorly of shows with Perry Mason and Gretchen Mol?,verify_attribute,tv shows,2,3
"suggest(name[My Love from the Star], cast member[Jun Ji-hyun], name[Jun Ji-hyun], award received[Grand Bell Awards])",My Love from the Star cast member Jun Ji-hyun. Jun Ji-hyun award received Grand Bell Awards. My Love from the Star domain tv.,My Love from the Star Jun Ji-hyun Grand Bell Awards," Did you watch My Love from the Star, featuring Jun Ji-hyun who won the Grand Bell Awards?",suggest,tv shows,2,3
"suggest(name[My Love from the Star], cast member[Jun Ji-hyun. 100 Days with Mr], name[Arrogant], producer[Jun Ji-hyun])",My Love from the Star cast member Jun Ji-hyun. 100 Days with Mr. Arrogant producer Jun Ji-hyun. My Love from the Star domain tv.,My Love from the Star Jun Ji-hyun 100 Days with Mr. Arrogant," Did you watch any tv shows with Jun Ji-hyun, like My Love from the Star or 100 Days with Mr. Arrogant?",suggest,tv shows,2,3
"suggest(name[My Love from the Star], cast member[Jun Ji-hyun], name[The Legend of the Blue Sea], cast member[Jun Ji-hyun])",My Love from the Star cast member Jun Ji-hyun. The Legend of the Blue Sea cast member Jun Ji-hyun. My Love from the Star domain tv.,My Love from the Star Jun Ji-hyun The Legend of the Blue Sea," Have you seen any of Jun Ji-hyun's tv series, like My Love from the Star and The Legend of the Blue Sea?",suggest,tv shows,2,3
"suggest(name[My Love from the Star], genre[romance film], name[The L Word], genre[romance film])",My Love from the Star genre romance film. The L Word genre romance film. My Love from the Star domain tv.,My Love from the Star romance film The L Word,Are you up for romance films like My Love from the Star and The L Word?,suggest,tv shows,2,3
"suggest(name[My Love from the Star], screenwriter[Park Ji-eun], name[Crash Landing on You], screenwriter[Park Ji-eun])",My Love from the Star screenwriter Park Ji-eun. Crash Landing on You screenwriter Park Ji-eun. My Love from the Star domain tv.,My Love from the Star Park Ji-eun Crash Landing on You," Are you familiar with any of Park Ji-eun's works, such as My Love from the Star and Crash Landing on You?",suggest,tv shows,2,3
"inform(name[Vigil], genre[police procedural], cast member[Paterson Joseph], cast member[Adam James], name[SOKO 5113], genre[police procedural])",Vigil genre police procedural. SOKO 5113 genre police procedural. Vigil cast member Paterson Joseph. Vigil cast member Adam James. Criminal Minds genre police procedural. police procedural domain tv.,Vigil police procedural SOKO 5113 | Vigil Paterson Joseph | Vigil Adam James | police procedural Criminal Minds,Vigil and SOKO 5113 are police procedurals starring Paterson Joseph and Adam James. Criminal Minds is also a police procedural.,inform,tv shows,2,3
"suggest(name[Houdini], characters[Wilhelm II], name[Burgfriedenspolitik], creator[Wilhelm II])",Houdini characters Wilhelm II. Burgfriedenspolitik creator Wilhelm II. Houdini domain tv.,Houdini Wilhelm II Burgfriedenspolitik," Did you see the tv series Houdini, created by Wilhelm II about Burgfriedenspolitik?",suggest,tv shows,2,3
"suggest(name[Houdini], characters[Wilhelm II], name[Edward the Seventh], characters[Wilhelm II])",Houdini characters Wilhelm II. Edward the Seventh characters Wilhelm II. Houdini domain tv.,Houdini Wilhelm II Edward the Seventh,Did you follow the TV series Houdini and Edward the Seventh featuring Wilhelm II?,suggest,tv shows,2,3
"suggest(name[Houdini], characters[Wilhelm II], name[Opening of the Kiel Canal], cast member[Wilhelm II])",Houdini characters Wilhelm II. Opening of the Kiel Canal cast member Wilhelm II. Houdini domain tv.,Houdini Wilhelm II Opening of the Kiel Canal," Did you follow the tv series Houdini, featuring Wilhelm II's opening of the Kiel Canal?",suggest,tv shows,2,3
"suggest(name[Houdini], screenwriter[Nicholas Meyer], name[Nicholas Meyer], award received[Saturn Award])",Houdini screenwriter Nicholas Meyer. Nicholas Meyer award received Saturn Award. Houdini domain tv.,Houdini Nicholas Meyer Saturn Award," Are you familiar with Nicholas Meyer's television series Houdini, which won a Saturn Award?",suggest,tv shows,2,3
"suggest(name[Houdini], screenwriter[Nicholas Meyer], name[Star Trek II: The Wrath of Khan], screenwriter[Nicholas Meyer])",Houdini screenwriter Nicholas Meyer. Star Trek II: The Wrath of Khan screenwriter Nicholas Meyer. Houdini domain tv.,Houdini Nicholas Meyer Star Trek II: The Wrath of Khan," Have you seen any of the television series written by Nicholas Meyer, like Houdini and Star Trek II: The Wrath of Khan?",suggest,tv shows,2,3
"inform(name[Galactica 1980], genre[science fiction television program], cast member[Barry Van Dyke], cast member[Bill McKinney], name[Beauty and the Beast], genre[science fiction television program])",Galactica 1980 genre science fiction television program. Beauty and the Beast genre science fiction television program. Galactica 1980 cast member Barry Van Dyke. Galactica 1980 cast member Bill McKinney. Futurama genre science fiction television program. science fiction television program domain tv.,Galactica 1980 science fiction television program Beauty and the Beast | Galactica 1980 Barry Van Dyke | Galactica 1980 Bill McKinney | science fiction television program Futurama," Galactica 1980 is a science fiction television program starring Barry Van Dyke and Bill McKinney, and Beauty and the Beast is another science fiction television program, along with Futurama.",inform,tv shows,2,3
"suggest(name[Houdini], screenwriter[Nicholas Meyer], name[Medici: Masters of Florence], creator[Nicholas Meyer])",Houdini screenwriter Nicholas Meyer. Medici: Masters of Florence creator Nicholas Meyer. Houdini domain tv.,Houdini Nicholas Meyer Medici: Masters of Florence,Did you follow Nicholas Meyer's television series Houdini and Medici: Masters of Florence?,suggest,tv shows,2,3
"inform(name[Angel], genre[detective television series], cast member[Sarah Thompson], cast member[Amy Acker], name[Sherlock], genre[detective television series])",Angel genre detective television series. Sherlock genre detective television series. Angel cast member Sarah Thompson. Angel cast member Amy Acker. Neudacha Puaro genre detective television series. detective television series domain tv.,Angel detective television series Sherlock | Angel Sarah Thompson | Angel Amy Acker | detective television series Neudacha Puaro,Angel and Neudacha Puaro are detective television series starring Sarah Thompson and Amy Acker. Sherlock is another detective television series.,inform,tv shows,2,3
"suggest(name[Houdini], cast member[Adrien Brody], name[Adrien Brody], award received[Academy Award for Best Actor])",Houdini cast member Adrien Brody. Adrien Brody award received Academy Award for Best Actor. Houdini domain tv.,Houdini Adrien Brody Academy Award for Best Actor," Did you watch the television series Houdini with Adrien Brody, who won an Academy Award for Best Actor?",suggest,tv shows,2,3
"request_explanation(name[Darth Vader], rating[good], name[Star Wars: Battlefront II], characters[Darth Vader])",Darth Vader rating good. Star Wars: Battlefront II characters Darth Vader. Darth Vader domain tv.,Darth Vader good Darth Vader Star Wars: Battlefront II,What do you like about Darth Vader in Star Wars: Battlefront II that makes it have a good rating?,request_explanation,tv shows,2,3
"request_explanation(name[Ewan McGregor], rating[good], award received[Donostia Award])",Ewan McGregor rating good. Ewan McGregor award received Donostia Award. Ewan McGregor domain tv.,Ewan McGregor good Ewan McGregor Donostia Award,What do you think is the reason for Ewan McGregor's good rating and Donostia Award?,request_explanation,tv shows,2,3
"inform(name[Devils], genre[financial thriller], cast member[Nathalie Rapti Gomez], cast member[Kasia Smutniak], name[Bonus Time], genre[financial thriller])",Devils genre financial thriller. Bonus Time genre financial thriller. Devils cast member Nathalie Rapti Gomez. Devils cast member Kasia Smutniak. Equity genre financial thriller. financial thriller domain tv.,Devils financial thriller Bonus Time | Devils Nathalie Rapti Gomez | Devils Kasia Smutniak | financial thriller Equity," Devils, Bonus Time, and Equity are financial thrillers. Devils stars Nathalie Rapti Gomez and Kasia Smutniak.",inform,tv shows,2,3
"inform(name[Lonesome Dove], genre[television series based on a novel], cast member[Steve Buscemi], cast member[Barry Corbin], name[True Blood], genre[television series based on a novel])",Lonesome Dove genre television series based on a novel. True Blood genre television series based on a novel. Lonesome Dove cast member Steve Buscemi. Lonesome Dove cast member Barry Corbin. Michel aus Lönneberga genre television series based on a novel. television series based on a novel domain tv.,Lonesome Dove television series based on a novel True Blood | Lonesome Dove Steve Buscemi | Lonesome Dove Barry Corbin | television series based on a novel Michel aus Lönneberga," Lonesome Dove is a television series based on a novel, starring Steve Buscemi and Barry Corbin. Michel aus Lönneberga is a television series based on a novel.",inform,tv shows,2,3
"inform(name[My Country: The New Age], genre[romance television series], screenwriter[Chae Seung-dae], cast member[Kim Yeong-cheol], name[Friends], genre[romance television series])",My Country: The New Age genre romance television series. Friends genre romance television series. My Country: The New Age screenwriter Chae Seung-dae. My Country: The New Age cast member Kim Yeong-cheol. Fearless Heart genre romance television series. romance television series domain tv.,My Country: The New Age romance television series Friends | My Country: The New Age Chae Seung-dae | My Country: The New Age Kim Yeong-cheol | romance television series Fearless Heart," My Country: The New Age is a romance television series written by Chae Seung-dae, starring Kim Yeong-cheol. Fearless Heart is another romance television series.",inform,tv shows,2,3
"inform(name[The Virgin Queen], genre[docudrama], rating[average], characters[Mary, Queen of Scots], name[Criminal Love], genre[docudrama])","The Virgin Queen genre docudrama. Criminal Love genre docudrama. The Virgin Queen rating average. The Virgin Queen characters Mary, Queen of Scots. Feud genre docudrama. docudrama domain tv.","The Virgin Queen docudrama Criminal Love | The Virgin Queen average | The Virgin Queen Mary, Queen of Scots | docudrama Feud"," The Virgin Queen and Criminal Love are both average-rated docudramas, with The Virgin Queen featuring Mary, Queen of Scots as a character, while Feud is also a docudrama.",inform,tv shows,2,3
"inform(name[Self Made: Inspired by the Life of Madam C. J. Walker], genre[drama film], genre[biographical film], cast member[Carmen Ejogo], name[Manifest], genre[drama film])",Self Made: Inspired by the Life of Madam C. J. Walker genre drama film. Manifest genre drama film. Self Made: Inspired by the Life of Madam C. J. Walker genre biographical film. Self Made: Inspired by the Life of Madam C. J. Walker cast member Carmen Ejogo. Raised by Wolves genre drama film. drama film domain tv.,Self Made: Inspired by the Life of Madam C. J. Walker drama film Manifest | Self Made: Inspired by the Life of Madam C. J. Walker biographical film | Self Made: Inspired by the Life of Madam C. J. Walker Carmen Ejogo | drama film Raised by Wolves,Self Made: Inspired by the Life of Madam C. J. Walker is a biographical drama film starring Carmen Ejogo. Raised by Wolves is another drama film.,inform,tv shows,2,3
"request_explanation(name[Kelly Reilly], rating[good], name[Britannia], cast member[Kelly Reilly])",Kelly Reilly rating good. Britannia cast member Kelly Reilly. Kelly Reilly domain tv.,Kelly Reilly good Kelly Reilly Britannia,What is it about Kelly Reilly's performance in Britannia that you think is so good?,request_explanation,tv shows,2,3
"inform(name[Romulus], genre[drama television series], cast member[Yorgo Voyagis], cast member[Emilio De Marchi], name[Prison Break], genre[drama television series])",Romulus genre drama television series. Prison Break genre drama television series. Romulus cast member Yorgo Voyagis. Romulus cast member Emilio De Marchi. Britannic genre drama television series. drama television series domain tv.,Romulus drama television series Prison Break | Romulus Yorgo Voyagis | Romulus Emilio De Marchi | drama television series Britannic,Romulus is a drama television series starring Yorgo Voyagis and Emilio De Marchi. Prison Break and Britannic are also drama television series.,inform,tv shows,2,3
"request_explanation(name[television western], rating[good])",television western rating good. Breaking Bad genre television western. television western domain tv.,television western good television western Breaking Bad,What do you think makes Breaking Bad a good television western?,request_explanation,tv shows,2,3
"inform(name[Cougar Town], genre[American television sitcom], cast member[Courteney Cox], cast member[Steve Valentine], name[Friends], genre[American television sitcom], name[Hannah Montana], genre[American television sitcom])",Cougar Town genre American television sitcom. Friends genre American television sitcom. Cougar Town cast member Courteney Cox. Cougar Town cast member Steve Valentine. Hannah Montana genre American television sitcom. American television sitcom domain tv.,Cougar Town American television sitcom Friends | Cougar Town Courteney Cox | Cougar Town Steve Valentine | American television sitcom Hannah Montana,Cougar Town and Friends are American television sitcoms starring Courteney Cox and Steve Valentine. Hannah Montana is another American television sitcom.,inform,tv shows,2,3
"inform(name[My Love from the Star], genre[romance film], cast member[Na Young-hee], cast member[Lee Jung-gil], name[Dal-ja's Spring], genre[romance film])",My Love from the Star genre romance film. Dal-ja's Spring genre romance film. My Love from the Star cast member Na Young-hee. My Love from the Star cast member Lee Jung-gil. Rooftop Prince genre romance film. romance film domain tv.,My Love from the Star romance film Dal-ja's Spring | My Love from the Star Na Young-hee | My Love from the Star Lee Jung-gil | romance film Rooftop Prince," My Love from the Star and Dal-ja's Spring are romance films starring Na Young-hee and Lee Jung-gil, while Rooftop Prince is another romance film.",inform,tv shows,2,3
"request_explanation(name[Taylor Sheridan], rating[good. 1923 creator Taylor Sheridan])",Taylor Sheridan rating good. 1923 creator Taylor Sheridan. Taylor Sheridan domain tv.,Taylor Sheridan good Taylor Sheridan 1923,What is it about Taylor Sheridan's 1923 that you like so much?,request_explanation,tv shows,2,3
"inform(name[Stranger Things], genre[science fiction television program], cast member[Jake Busey], cast member[Winona Ryder], name[Beauty and the Beast], genre[science fiction television program], name[Black Swan], cast member[Winona Ryder])",Stranger Things genre science fiction television program. Beauty and the Beast genre science fiction television program. Stranger Things cast member Jake Busey. Stranger Things cast member Winona Ryder. Black Swan cast member Winona Ryder. Stranger Things domain tv.,Stranger Things science fiction television program Beauty and the Beast | Stranger Things Jake Busey | Stranger Things Winona Ryder Black Swan,Stranger Things is a science fiction television program starring Jake Busey and Winona Ryder.,inform,tv shows,2,3
"give_opinion(name[Freud], rating[poor], characters[Arthur Schnitzler], characters[Amalia Freud])",Freud rating poor. Freud characters Arthur Schnitzler. Freud characters Amalia Freud. Freud domain tv.,Freud poor Freud Arthur Schnitzler | Freud Amalia Freud,Freud had a poor rating due to its complex characters such as Arthur Schnitzler and Amalia Freud.,give_opinion,tv shows,2,3
"request_explanation(name[Taylor Sheridan rating good. 1923], screenwriter[Taylor Sheridan])",Taylor Sheridan rating good. 1923 screenwriter Taylor Sheridan. Taylor Sheridan domain tv.,Taylor Sheridan good Taylor Sheridan 1923,What is it about Taylor Sheridan's 1923 that makes it so highly rated?,request_explanation,tv shows,2,3
"request_explanation(name[Taylor Sheridan], rating[good. 1923 creator Taylor Sheridan])",Taylor Sheridan rating good. 1923 creator Taylor Sheridan. Taylor Sheridan domain tv.,Taylor Sheridan good Taylor Sheridan 1923,Why do you think Taylor Sheridan's 1923 series has such a good rating?,request_explanation,tv shows,2,3
"request_explanation(name[Vince Gilligan], rating[excellent], award received[Primetime Emmy Award])",Vince Gilligan rating excellent. Vince Gilligan award received Primetime Emmy Award. Vince Gilligan domain tv.,Vince Gilligan excellent Vince Gilligan Primetime Emmy Award,What do you think makes Vince Gilligan's TV work so excellent that it received a Primetime Emmy Award?,request_explanation,tv shows,2,3
"verify_attribute(name[Freud], rating[poor], producer[Heinrich Ambrosch], characters[Sigmund Freud])",Freud rating poor. Freud producer Heinrich Ambrosch. Freud characters Sigmund Freud. Freud domain tv.,Freud poor Freud Heinrich Ambrosch | Freud Sigmund Freud,You said Freud was pretty poor. Do you usually think Heinrich Ambrosch's shows featuring Sigmund Freud are boring?,verify_attribute,tv shows,2,3
"request_explanation(name[Vince Gilligan], rating[excellent], name[Better Call Saul], creator[Vince Gilligan])",Vince Gilligan rating excellent. Better Call Saul creator Vince Gilligan. Vince Gilligan domain tv.,Vince Gilligan excellent Vince Gilligan Better Call Saul," What do you love about Vince Gilligan's TV show, Better Call Saul?",request_explanation,tv shows,2,3
"request_explanation(name[Vince Gilligan], rating[excellent], name[Talking Saul], cast member[Vince Gilligan])",Vince Gilligan rating excellent. Talking Saul cast member Vince Gilligan. Vince Gilligan domain tv.,Vince Gilligan excellent Vince Gilligan Talking Saul,What do you love about Talking Saul with Vince Gilligan that makes it so excellent?,request_explanation,tv shows,2,3
"request_explanation(name[Vince Gilligan], rating[excellent], award received[Primetime Emmy Award])",Vince Gilligan rating excellent. Vince Gilligan award received Primetime Emmy Award. Vince Gilligan domain tv.,Vince Gilligan excellent Vince Gilligan Primetime Emmy Award,What do you think it is about Vince Gilligan's work that has earned him an excellent rating and a Primetime Emmy Award?,request_explanation,tv shows,2,3
"inform(name[The Last of Us], genre[drama television series], cast member[Jeffrey Pierce], cast member[Anna Torv], name[Prison Break], genre[drama television series], name[The Book of Revelation], cast member[Anna Torv])",The Last of Us genre drama television series. Prison Break genre drama television series. The Last of Us cast member Jeffrey Pierce. The Last of Us cast member Anna Torv. The Book of Revelation cast member Anna Torv. The Last of Us domain tv.,The Last of Us drama television series Prison Break | The Last of Us Jeffrey Pierce | The Last of Us Anna Torv The Book of Revelation,The Last of Us is a drama television series starring Jeffrey Pierce and Anna Torv.,inform,tv shows,2,3
"inform(name[Downton Abbey], genre[LGBTI+ related TV series], characters[Rowland Baring, 2nd Earl of Cromer], characters[Mary of Teck], name[Heroes], genre[LGBTI+ related TV series], name[Mary of Teck], award received[Royal Family Order of King Edward VII])","Downton Abbey genre LGBTI+ related TV series. Heroes genre LGBTI+ related TV series. Downton Abbey characters Rowland Baring, 2nd Earl of Cromer. Downton Abbey characters Mary of Teck. Mary of Teck award received Royal Family Order of King Edward VII. Downton Abbey domain tv.","Downton Abbey LGBTI+ related TV series Heroes | Downton Abbey Rowland Baring, 2nd Earl of Cromer | Downton Abbey Mary of Teck Royal Family Order of King Edward VII"," Downton Abbey is an LGBTI+ related TV series starring Rowland Baring, 2nd Earl of Cromer and Mary of Teck, who received the Royal Family Order of King Edward VII.",inform,tv shows,2,3
"request_explanation(name[Vince Gilligan], rating[excellent], name[Talking Saul], cast member[Vince Gilligan])",Vince Gilligan rating excellent. Talking Saul cast member Vince Gilligan. Vince Gilligan domain tv.,Vince Gilligan excellent Vince Gilligan Talking Saul,What do you love about Talking Saul with Vince Gilligan that makes it so excellent?,request_explanation,tv shows,2,3
"request_explanation(name[Vince Gilligan], rating[excellent], award received[Primetime Emmy Award])",Vince Gilligan rating excellent. Vince Gilligan award received Primetime Emmy Award. Vince Gilligan domain tv.,Vince Gilligan excellent Vince Gilligan Primetime Emmy Award,What do you think made Vince Gilligan's work so excellent that he was awarded a Primetime Emmy Award?,request_explanation,tv shows,2,3
"request_explanation(name[Vince Gilligan], rating[excellent], name[Pulse], screenwriter[Vince Gilligan])",Vince Gilligan rating excellent. Pulse screenwriter Vince Gilligan. Vince Gilligan domain tv.,Vince Gilligan excellent Vince Gilligan Pulse,What do you love about the TV show 'Pulse' written by Vince Gilligan?,request_explanation,tv shows,2,3
"request_explanation(name[comedy film], rating[good])",comedy film rating good. Mr. Bean genre comedy film. comedy film domain tv.,comedy film good comedy film Mr. Bean," What do you find so good about Mr. Bean, the comedy film?",request_explanation,tv shows,2,3
"request_explanation(name[Alysia Reiner], rating[good], name[Hawaii Five-0], cast member[Alysia Reiner])",Alysia Reiner rating good. Hawaii Five-0 cast member Alysia Reiner. Alysia Reiner domain tv.,Alysia Reiner good Alysia Reiner Hawaii Five-0,What is it about Alysia Reiner's performance in Hawaii Five-0 that you find so good?,request_explanation,tv shows,2,3
"verify_attribute(name[Bordertown], rating[poor], characters[Kari Sorjonen], cast member[Matleena Kuusniemi])",Bordertown rating poor. Bordertown characters Kari Sorjonen. Bordertown cast member Matleena Kuusniemi. Bordertown domain tv.,Bordertown poor Bordertown Kari Sorjonen | Bordertown Matleena Kuusniemi,You said that Bordertown was not good. Do you usually think shows starring Kari Sorjonen and Matleena Kuusniemi are poor?,verify_attribute,tv shows,2,3
"verify_attribute(name[Bordertown], rating[poor], screenwriter[Miikko Oikkonen], cast member[Matleena Kuusniemi])",Bordertown rating poor. Bordertown screenwriter Miikko Oikkonen. Bordertown cast member Matleena Kuusniemi. Bordertown domain tv.,Bordertown poor Bordertown Miikko Oikkonen | Bordertown Matleena Kuusniemi,You said Bordertown was poor. Do you typically have the same opinion about Miikko Oikkonen's works starring Matleena Kuusniemi?,verify_attribute,tv shows,2,3
"request_explanation(name[Adrien Brody], rating[good], award received[Academy Award for Best Actor])",Adrien Brody rating good. Adrien Brody award received Academy Award for Best Actor. Adrien Brody domain tv.,Adrien Brody good Adrien Brody Academy Award for Best Actor,What do you think it is about Adrien Brody that earned him an Academy Award for Best Actor and a good rating?,request_explanation,tv shows,2,3
"request_explanation(name[Adrien Brody], rating[good], name[Winning Time: The Rise of the Lakers Dynasty], cast member[Adrien Brody])",Adrien Brody rating good. Winning Time: The Rise of the Lakers Dynasty cast member Adrien Brody. Adrien Brody domain tv.,Adrien Brody good Adrien Brody Winning Time: The Rise of the Lakers Dynasty,What do you think is so good about Adrien Brody's performance in Winning Time: The Rise of the Lakers Dynasty?,request_explanation,tv shows,2,3
"request_explanation(name[Adrien Brody], rating[good], name[Giallo], producer[Adrien Brody])",Adrien Brody rating good. Giallo producer Adrien Brody. Adrien Brody domain tv.,Adrien Brody good Adrien Brody Giallo,What is it about Adrien Brody's Giallo that you think is so good?,request_explanation,tv shows,2,3
"request_explanation(name[Adrien Brody], rating[good], name[Inappropriate Comedy], screenwriter[Adrien Brody])",Adrien Brody rating good. Inappropriate Comedy screenwriter Adrien Brody. Adrien Brody domain tv.,Adrien Brody good Adrien Brody Inappropriate Comedy,What do you think is so good about the Inappropriate Comedy written by Adrien Brody?,request_explanation,tv shows,2,3
"request_explanation(name[costume drama], rating[good])",costume drama rating good. Magnificent Century genre costume drama. costume drama domain tv.,costume drama good costume drama Magnificent Century,What do you think makes the costume drama series Magnificent Century so good?,request_explanation,tv shows,2,3
"request_explanation(name[Royal Television Society Awards], rating[good], name[Employable Me], award received[Royal Television Society Awards])",Royal Television Society Awards rating good. Employable Me award received Royal Television Society Awards. Royal Television Society Awards domain tv.,Royal Television Society Awards good Royal Television Society Awards Employable Me,What do you think made the Royal Television Society Awards rate Employable Me so highly?,request_explanation,tv shows,2,3
"request_explanation(name[Steven Knight], rating[good], award received[British Independent Film Awards])",Steven Knight rating good. Steven Knight award received British Independent Film Awards. Steven Knight domain tv.,Steven Knight good Steven Knight British Independent Film Awards,What is it about Steven Knight's work that you think earned him the British Independent Film Awards and a good rating?,request_explanation,tv shows,2,3
"inform(name[Vikings], screenwriter[Michael Hirst], characters[Johannes Scotus Eriugena], characters[Jesus], name[Michael Hirst], genre[historical prose literature], name[The Chosen], characters[Jesus])",Vikings screenwriter Michael Hirst. Michael Hirst genre historical prose literature. Vikings characters Johannes Scotus Eriugena. Vikings characters Jesus. The Chosen characters Jesus. Vikings domain tv.,Vikings Michael Hirst historical prose literature | Vikings Johannes Scotus Eriugena | Vikings Jesus The Chosen," Vikings is a historical prose literature written by Michael Hirst, starring Johannes Scotus Eriugena and Jesus.",inform,tv shows,2,3
"request_explanation(name[Steven Knight], rating[good], name[SAS: Rogue Heroes], creator[Steven Knight])",Steven Knight rating good. SAS: Rogue Heroes creator Steven Knight. Steven Knight domain tv.,Steven Knight good Steven Knight SAS: Rogue Heroes,What is it about Steven Knight's SAS: Rogue Heroes that has you give it a good rating?,request_explanation,tv shows,2,3
"inform(name[Foundation], genre[science fiction television program], cast member[Lou Llobell], cast member[Jared Harris], name[Beauty and the Beast], genre[science fiction television program], name[Carnival Row], cast member[Jared Harris])",Foundation genre science fiction television program. Beauty and the Beast genre science fiction television program. Foundation cast member Lou Llobell. Foundation cast member Jared Harris. Carnival Row cast member Jared Harris. Foundation domain tv.,Foundation science fiction television program Beauty and the Beast | Foundation Lou Llobell | Foundation Jared Harris Carnival Row,Foundation is a science fiction television program starring Lou Llobell and Jared Harris. Jared Harris also appears in the science fiction program Beauty and the Beast and Carnival Row.,inform,tv shows,2,3
"inform(name[True Detective], genre[drama television series], cast member[Adria Arjona], cast member[Matthew McConaughey], name[Prison Break], genre[drama television series], name[Matthew McConaughey], award received[Alliance of Women Film Journalists Award for Best Actor])",True Detective genre drama television series. Prison Break genre drama television series. True Detective cast member Adria Arjona. True Detective cast member Matthew McConaughey. Matthew McConaughey award received Alliance of Women Film Journalists Award for Best Actor. True Detective domain tv.,True Detective drama television series Prison Break | True Detective Adria Arjona | True Detective Matthew McConaughey Alliance of Women Film Journalists Award for Best Actor," True Detective is a drama television series starring Adria Arjona and Matthew McConaughey, who won Alliance of Women Film Journalists Award for Best Actor.",inform,tv shows,2,3
"request_explanation(name[Jane Lapotaire], rating[good], name[Downton Abbey], cast member[Jane Lapotaire])",Jane Lapotaire rating good. Downton Abbey cast member Jane Lapotaire. Jane Lapotaire domain tv.,Jane Lapotaire good Jane Lapotaire Downton Abbey,What do you think Jane Lapotaire did in Downton Abbey that made it highly rated?,request_explanation,tv shows,2,3
"give_opinion(name[Wallander], rating[average], characters[Kurt Wallander], cast member[David Warner])",Wallander rating average. Wallander characters Kurt Wallander. Wallander cast member David Warner. Wallander domain tv.,Wallander average Wallander Kurt Wallander | Wallander David Warner," Wallander is an average show, but I enjoyed the character of Kurt Wallander and the performance of David Warner.",give_opinion,tv shows,2,3
"verify_attribute(name[Wallander], rating[average], characters[Kurt Wallander], cast member[Richard McCabe])",Wallander rating average. Wallander characters Kurt Wallander. Wallander cast member Richard McCabe. Wallander domain tv.,Wallander average Wallander Kurt Wallander | Wallander Richard McCabe,You said Wallander was just average. Do you usually have the same opinion about shows starring Kurt Wallander and Richard McCabe?,verify_attribute,tv shows,2,3
"verify_attribute(name[Gunpowder], rating[average], characters[Guy Fawkes], characters[Juan Fernández de Velasco, 5th Duke of Frías])","Gunpowder rating average. Gunpowder characters Guy Fawkes. Gunpowder characters Juan Fernández de Velasco, 5th Duke of Frías. Gunpowder domain tv.","Gunpowder average Gunpowder Guy Fawkes | Gunpowder Juan Fernández de Velasco, 5th Duke of Frías"," You said Gunpowder had an average rating. Do you usually think shows about Guy Fawkes and Juan Fernández de Velasco, 5th Duke of Frías are just okay?",verify_attribute,tv shows,2,3
"request_explanation(name[biographical film], rating[good])",biographical film rating good. Victoria genre biographical film. biographical film domain tv.,biographical film good biographical film Victoria,What have you found so great about the biographical film Victoria?,request_explanation,tv shows,2,3
"request_explanation(name[Suzanne Mackie], rating[good], name[Mad Dogs], producer[Suzanne Mackie])",Suzanne Mackie rating good. Mad Dogs producer Suzanne Mackie. Suzanne Mackie domain tv.,Suzanne Mackie good Suzanne Mackie Mad Dogs," What is it about Mad Dogs, produced by Suzanne Mackie, that has you give it a good rating?",request_explanation,tv shows,2,3
"inform(name[Belgravia], genre[historical television series], characters[Anna Russell, Duchess of Bedford], characters[Arthur Wellesley, 1st Duke of Wellington], name[Downton Abbey], genre[historical television series], name[Arthur Wellesley, 1st Duke of Wellington], award received[Order of Saint Anna, 1st class])","Belgravia genre historical television series. Downton Abbey genre historical television series. Belgravia characters Anna Russell, Duchess of Bedford. Belgravia characters Arthur Wellesley, 1st Duke of Wellington. Arthur Wellesley, 1st Duke of Wellington award received Order of Saint Anna, 1st class. Belgravia domain tv.","Belgravia historical television series Downton Abbey | Belgravia Anna Russell, Duchess of Bedford | Belgravia Arthur Wellesley, 1st Duke of Wellington Order of Saint Anna, 1st class"," Belgravia is a historical television series featuring Anna Russell, Duchess of Bedford and Arthur Wellesley, 1st Duke of Wellington, who received the Order of Saint Anna, 1st class.",inform,tv shows,2,3
